호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
4호선,미아사거리역,416,SAT,07,20,0,0,456,오이도역,409,불암산역,417,길음역,"[9, 12, 12, 9, 8, 7, 11, 8, 8, 7]",토요일
4호선,미아사거리역,416,SAT,07,30,0,0,456,오이도역,409,불암산역,417,길음역,"[8, 11, 12, 11, 14, 13, 8, 10, 5, 8]",토요일
4호선,미아사거리역,416,SAT,07,40,0,0,456,오이도역,409,불암산역,417,길음역,"[2, 17, 17, 22, 4, 24, 4, 24, 9, 7]",토요일
4호선,미아사거리역,416,SAT,07,50,0,0,456,오이도역,409,불암산역,417,길음역,"[7, 11, 11, 11, 14, 11, 13, 8, 6, 7]",토요일
4호선,미아사거리역,416,SAT,07,00,0,0,426,서울역,409,불암산역,417,길음역,"[3, 8, 13, 9, 8, 8, 9, 10, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,10,0,0,426,서울역,409,불암산역,417,길음역,"[3, 10, 16, 4, 12, 2, 10, 6, 11, 4]",토요일
4호선,미아사거리역,416,SAT,07,20,0,0,426,서울역,409,불암산역,417,길음역,"[8, 10, 11, 8, 7, 6, 10, 7, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,30,0,0,426,서울역,409,불암산역,417,길음역,"[6, 9, 10, 9, 11, 10, 7, 8, 4, 6]",토요일
4호선,미아사거리역,416,SAT,07,40,0,0,426,서울역,409,불암산역,417,길음역,"[2, 16, 16, 20, 4, 22, 4, 22, 8, 6]",토요일
4호선,미아사거리역,416,SAT,07,50,0,0,426,서울역,409,불암산역,417,길음역,"[7, 11, 11, 11, 14, 11, 13, 8, 6, 7]",토요일
4호선,미아사거리역,416,SAT,07,00,0,0,433,사당역,409,불암산역,417,길음역,"[3, 8, 13, 9, 8, 8, 9, 10, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,10,0,0,433,사당역,409,불암산역,417,길음역,"[3, 10, 16, 4, 12, 2, 10, 6, 11, 4]",토요일
4호선,미아사거리역,416,SAT,07,20,0,0,433,사당역,409,불암산역,417,길음역,"[8, 10, 11, 8, 7, 6, 10, 7, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,30,0,0,433,사당역,409,불암산역,417,길음역,"[6, 9, 10, 9, 11, 10, 7, 8, 4, 6]",토요일
4호선,미아사거리역,416,SAT,07,40,0,0,433,사당역,409,불암산역,417,길음역,"[1, 11, 11, 13, 3, 15, 3, 15, 5, 4]",토요일
4호선,미아사거리역,416,SAT,07,50,0,0,433,사당역,409,불암산역,417,길음역,"[7, 11, 11, 11, 14, 11, 13, 8, 6, 7]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,405,진접역,433,사당역,415,미아역,"[30, 30, 25, 30, 25, 35, 34, 30, 17, 35]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,405,진접역,433,사당역,415,미아역,"[27, 31, 21, 39, 33, 38, 42, 29, 27, 33]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,405,진접역,433,사당역,415,미아역,"[35, 23, 24, 32, 49, 28, 32, 33, 26, 37]",토요일
4호선,미아사거리역,416,SAT,07,30,1,0,405,진접역,433,사당역,415,미아역,"[33, 40, 43, 30, 44, 37, 48, 40, 25, 30]",토요일
4호선,미아사거리역,416,SAT,07,40,1,0,405,진접역,433,사당역,415,미아역,"[27, 35, 31, 41, 49, 35, 63, 33, 49, 38]",토요일
4호선,미아사거리역,416,SAT,07,50,1,0,405,진접역,433,사당역,415,미아역,"[20, 48, 28, 45, 46, 63, 59, 44, 55, 53]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,409,불암산역,433,사당역,415,미아역,"[23, 23, 19, 22, 19, 26, 26, 23, 13, 27]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,409,불암산역,433,사당역,415,미아역,"[19, 22, 14, 27, 23, 26, 29, 20, 19, 22]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,409,불암산역,433,사당역,415,미아역,"[11, 7, 8, 10, 15, 9, 10, 10, 8, 12]",토요일
4호선,미아사거리역,416,SAT,07,30,1,0,409,불암산역,433,사당역,415,미아역,"[28, 33, 36, 25, 37, 31, 40, 33, 21, 25]",토요일
4호선,미아사거리역,416,SAT,07,40,1,0,409,불암산역,433,사당역,415,미아역,"[9, 12, 11, 14, 17, 12, 22, 12, 17, 13]",토요일
4호선,미아사거리역,416,SAT,07,50,1,0,409,불암산역,433,사당역,415,미아역,"[12, 29, 17, 27, 28, 38, 36, 27, 33, 32]",토요일
4호선,미아사거리역,416,SAT,07,00,0,0,444,산본역,409,불암산역,417,길음역,"[3, 8, 13, 9, 8, 8, 9, 10, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,10,0,0,444,산본역,409,불암산역,417,길음역,"[3, 10, 16, 4, 12, 2, 10, 6, 11, 4]",토요일
4호선,미아사거리역,416,SAT,07,20,0,0,444,산본역,409,불암산역,417,길음역,"[8, 10, 11, 8, 7, 6, 10, 7, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,30,0,0,444,산본역,409,불암산역,417,길음역,"[6, 9, 10, 9, 11, 10, 7, 8, 4, 6]",토요일
4호선,미아사거리역,416,SAT,07,40,0,0,444,산본역,409,불암산역,417,길음역,"[2, 16, 16, 20, 4, 22, 4, 22, 8, 6]",토요일
4호선,미아사거리역,416,SAT,07,50,0,0,444,산본역,409,불암산역,417,길음역,"[7, 11, 11, 11, 14, 11, 13, 8, 6, 7]",토요일
4호선,미아사거리역,416,SAT,07,00,0,0,433,사당역,405,진접역,417,길음역,"[3, 8, 13, 9, 8, 8, 9, 10, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,10,0,0,433,사당역,405,진접역,417,길음역,"[3, 10, 16, 4, 12, 2, 10, 6, 11, 4]",토요일
4호선,미아사거리역,416,SAT,07,20,0,0,433,사당역,405,진접역,417,길음역,"[8, 10, 11, 8, 7, 6, 10, 7, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,30,0,0,433,사당역,405,진접역,417,길음역,"[7, 10, 11, 10, 13, 11, 8, 9, 4, 7]",토요일
4호선,미아사거리역,416,SAT,07,40,0,0,433,사당역,405,진접역,417,길음역,"[2, 12, 12, 15, 3, 17, 3, 17, 6, 5]",토요일
4호선,미아사거리역,416,SAT,07,50,0,0,433,사당역,405,진접역,417,길음역,"[7, 11, 11, 11, 14, 11, 13, 8, 6, 7]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,409,불암산역,453,안산역,415,미아역,"[25, 25, 20, 25, 20, 29, 28, 25, 14, 29]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,409,불암산역,453,안산역,415,미아역,"[12, 14, 9, 17, 15, 16, 18, 13, 12, 14]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,409,불암산역,453,안산역,415,미아역,"[31, 20, 21, 28, 43, 25, 28, 29, 23, 33]",토요일
4호선,미아사거리역,416,SAT,07,30,1,0,409,불암산역,453,안산역,415,미아역,"[25, 30, 32, 23, 33, 28, 36, 30, 19, 23]",토요일
4호선,미아사거리역,416,SAT,07,40,1,0,409,불암산역,453,안산역,415,미아역,"[19, 24, 22, 29, 34, 24, 44, 23, 34, 26]",토요일
4호선,미아사거리역,416,SAT,07,50,1,0,409,불암산역,453,안산역,415,미아역,"[6, 15, 8, 14, 14, 19, 18, 13, 17, 16]",토요일
4호선,미아사거리역,416,SAT,07,00,0,0,434,남태령역,405,진접역,417,길음역,"[3, 8, 13, 9, 8, 8, 9, 10, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,10,0,0,434,남태령역,405,진접역,417,길음역,"[3, 10, 16, 4, 12, 2, 10, 6, 11, 4]",토요일
4호선,미아사거리역,416,SAT,07,20,0,0,434,남태령역,405,진접역,417,길음역,"[8, 10, 11, 8, 7, 6, 10, 7, 7, 6]",토요일
4호선,미아사거리역,416,SAT,07,30,0,0,434,남태령역,405,진접역,417,길음역,"[6, 9, 10, 9, 11, 10, 7, 8, 4, 6]",토요일
4호선,미아사거리역,416,SAT,07,40,0,0,434,남태령역,405,진접역,417,길음역,"[2, 16, 16, 20, 4, 22, 4, 22, 8, 6]",토요일
4호선,미아사거리역,416,SAT,07,50,0,0,434,남태령역,405,진접역,417,길음역,"[7, 11, 11, 11, 14, 11, 13, 8, 6, 7]",토요일
4호선,미아사거리역,416,SAT,07,00,1,0,409,불암산역,456,오이도역,415,미아역,"[25, 25, 20, 25, 20, 29, 28, 25, 14, 29]",토요일
4호선,미아사거리역,416,SAT,07,10,1,0,409,불암산역,456,오이도역,415,미아역,"[25, 29, 19, 36, 30, 34, 38, 26, 25, 29]",토요일
4호선,미아사거리역,416,SAT,07,20,1,0,409,불암산역,456,오이도역,415,미아역,"[32, 20, 22, 29, 44, 26, 29, 30, 24, 34]",토요일
