호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
8호선,강동구청역,812,MON,06,50,0,0,814,잠실역,804,별내역,813,몽촌토성역,"[18, 26, 18, 13, 8, 6]",월요일
8호선,강동구청역,812,MON,06,00,1,0,807,구리역,827,모란역,811,천호역,"[28, 34, 34, 22, 27, 16]",월요일
8호선,강동구청역,812,MON,06,10,1,0,807,구리역,827,모란역,811,천호역,"[78, 78, 55, 56, 65, 52]",월요일
8호선,강동구청역,812,MON,06,20,1,0,807,구리역,827,모란역,811,천호역,"[88, 79, 62, 80, 68, 55]",월요일
8호선,강동구청역,812,MON,06,30,1,0,807,구리역,827,모란역,811,천호역,"[96, 108, 76, 92, 123, 56]",월요일
8호선,강동구청역,812,MON,06,40,1,0,807,구리역,827,모란역,811,천호역,"[114, 137, 101, 115, 97, 72]",월요일
8호선,강동구청역,812,MON,06,50,1,0,807,구리역,827,모란역,811,천호역,"[87, 106, 100, 111, 86, 86]",월요일
8호선,강동구청역,812,MON,06,00,0,0,817,가락시장역,804,별내역,813,몽촌토성역,"[7, 10, 7, 3, 2, 1]",월요일
8호선,강동구청역,812,MON,06,10,0,0,817,가락시장역,804,별내역,813,몽촌토성역,"[12, 19, 14, 9, 7, 5]",월요일
8호선,강동구청역,812,MON,06,20,0,0,817,가락시장역,804,별내역,813,몽촌토성역,"[14, 18, 17, 13, 10, 7]",월요일
8호선,강동구청역,812,MON,06,30,0,0,817,가락시장역,804,별내역,813,몽촌토성역,"[16, 17, 12, 11, 9, 6]",월요일
8호선,강동구청역,812,MON,06,40,0,0,817,가락시장역,804,별내역,813,몽촌토성역,"[13, 18, 11, 7, 7, 4]",월요일
8호선,강동구청역,812,MON,06,50,0,0,817,가락시장역,804,별내역,813,몽촌토성역,"[18, 26, 18, 13, 8, 6]",월요일
8호선,강동구청역,812,MON,06,00,1,0,804,별내역,817,가락시장역,811,천호역,"[72, 86, 87, 54, 68, 40]",월요일
8호선,강동구청역,812,MON,06,10,1,0,804,별내역,817,가락시장역,811,천호역,"[78, 78, 55, 56, 65, 52]",월요일
8호선,강동구청역,812,MON,06,20,1,0,804,별내역,817,가락시장역,811,천호역,"[88, 79, 62, 80, 68, 55]",월요일
8호선,강동구청역,812,MON,06,30,1,0,804,별내역,817,가락시장역,811,천호역,"[96, 108, 76, 92, 123, 56]",월요일
8호선,강동구청역,812,MON,06,40,1,0,804,별내역,817,가락시장역,811,천호역,"[114, 137, 101, 115, 97, 72]",월요일
8호선,강동구청역,812,MON,06,50,1,0,804,별내역,817,가락시장역,811,천호역,"[87, 106, 100, 111, 86, 86]",월요일
8호선,강동구청역,812,MON,06,00,0,0,827,모란역,810,암사역,813,몽촌토성역,"[15, 20, 14, 6, 3, 2]",월요일
8호선,강동구청역,812,MON,06,10,0,0,827,모란역,810,암사역,813,몽촌토성역,"[12, 19, 14, 9, 7, 5]",월요일
8호선,강동구청역,812,MON,06,20,0,0,827,모란역,810,암사역,813,몽촌토성역,"[14, 18, 17, 13, 10, 7]",월요일
8호선,강동구청역,812,MON,06,30,0,0,827,모란역,810,암사역,813,몽촌토성역,"[16, 17, 12, 11, 9, 6]",월요일
8호선,강동구청역,812,MON,06,40,0,0,827,모란역,810,암사역,813,몽촌토성역,"[13, 18, 11, 7, 7, 4]",월요일
8호선,강동구청역,812,MON,06,50,0,0,827,모란역,810,암사역,813,몽촌토성역,"[18, 26, 18, 13, 8, 6]",월요일
8호선,몽촌토성역,813,MON,06,00,0,0,814,잠실역,804,별내역,814,잠실역,"[18, 23, 17, 8, 3, 3]",월요일
8호선,몽촌토성역,813,MON,06,10,0,0,814,잠실역,804,별내역,814,잠실역,"[12, 22, 18, 11, 8, 6]",월요일
8호선,몽촌토성역,813,MON,06,20,0,0,814,잠실역,804,별내역,814,잠실역,"[16, 22, 20, 18, 11, 8]",월요일
8호선,몽촌토성역,813,MON,06,30,0,0,814,잠실역,804,별내역,814,잠실역,"[20, 24, 15, 13, 11, 7]",월요일
8호선,몽촌토성역,813,MON,06,40,0,0,814,잠실역,804,별내역,814,잠실역,"[13, 22, 15, 10, 8, 4]",월요일
8호선,몽촌토성역,813,MON,06,50,0,0,814,잠실역,804,별내역,814,잠실역,"[21, 28, 19, 15, 10, 9]",월요일
8호선,몽촌토성역,813,MON,06,00,1,0,807,구리역,827,모란역,812,강동구청역,"[32, 37, 37, 23, 28, 18]",월요일
8호선,몽촌토성역,813,MON,06,10,1,0,807,구리역,827,모란역,812,강동구청역,"[90, 88, 57, 59, 66, 54]",월요일
8호선,몽촌토성역,813,MON,06,20,1,0,807,구리역,827,모란역,812,강동구청역,"[99, 88, 67, 81, 76, 51]",월요일
8호선,몽촌토성역,813,MON,06,30,1,0,807,구리역,827,모란역,812,강동구청역,"[99, 88, 74, 84, 70, 71]",월요일
8호선,몽촌토성역,813,MON,06,40,1,0,807,구리역,827,모란역,812,강동구청역,"[110, 119, 79, 98, 130, 58]",월요일
8호선,몽촌토성역,813,MON,06,50,1,0,807,구리역,827,모란역,812,강동구청역,"[108, 133, 111, 122, 96, 79]",월요일
8호선,몽촌토성역,813,MON,06,00,1,0,810,암사역,827,모란역,812,강동구청역,"[79, 94, 93, 57, 71, 44]",월요일
8호선,몽촌토성역,813,MON,06,10,1,0,810,암사역,827,모란역,812,강동구청역,"[90, 88, 57, 59, 66, 54]",월요일
8호선,몽촌토성역,813,MON,06,20,1,0,810,암사역,827,모란역,812,강동구청역,"[99, 88, 67, 81, 76, 51]",월요일
8호선,몽촌토성역,813,MON,06,30,1,0,810,암사역,827,모란역,812,강동구청역,"[99, 88, 74, 84, 70, 71]",월요일
8호선,몽촌토성역,813,MON,06,40,1,0,810,암사역,827,모란역,812,강동구청역,"[110, 119, 79, 98, 130, 58]",월요일
8호선,몽촌토성역,813,MON,06,50,1,0,810,암사역,827,모란역,812,강동구청역,"[108, 133, 111, 122, 96, 79]",월요일
8호선,몽촌토성역,813,MON,06,00,1,0,804,별내역,827,모란역,812,강동구청역,"[79, 94, 93, 57, 71, 44]",월요일
8호선,몽촌토성역,813,MON,06,10,1,0,804,별내역,827,모란역,812,강동구청역,"[90, 88, 57, 59, 66, 54]",월요일
8호선,몽촌토성역,813,MON,06,20,1,0,804,별내역,827,모란역,812,강동구청역,"[99, 88, 67, 81, 76, 51]",월요일
8호선,몽촌토성역,813,MON,06,30,1,0,804,별내역,827,모란역,812,강동구청역,"[99, 88, 74, 84, 70, 71]",월요일
8호선,몽촌토성역,813,MON,06,40,1,0,804,별내역,827,모란역,812,강동구청역,"[110, 119, 79, 98, 130, 58]",월요일
8호선,몽촌토성역,813,MON,06,50,1,0,804,별내역,827,모란역,812,강동구청역,"[108, 133, 111, 122, 96, 79]",월요일
8호선,몽촌토성역,813,MON,06,00,0,0,817,가락시장역,804,별내역,814,잠실역,"[7, 10, 7, 3, 1, 1]",월요일
8호선,몽촌토성역,813,MON,06,10,0,0,817,가락시장역,804,별내역,814,잠실역,"[12, 22, 18, 11, 8, 6]",월요일
8호선,몽촌토성역,813,MON,06,20,0,0,817,가락시장역,804,별내역,814,잠실역,"[16, 22, 20, 18, 11, 8]",월요일
8호선,몽촌토성역,813,MON,06,30,0,0,817,가락시장역,804,별내역,814,잠실역,"[20, 24, 15, 13, 11, 7]",월요일
8호선,몽촌토성역,813,MON,06,40,0,0,817,가락시장역,804,별내역,814,잠실역,"[13, 22, 15, 10, 8, 4]",월요일
8호선,몽촌토성역,813,MON,06,50,0,0,817,가락시장역,804,별내역,814,잠실역,"[21, 28, 19, 15, 10, 9]",월요일
8호선,몽촌토성역,813,MON,06,00,0,0,827,모란역,810,암사역,814,잠실역,"[18, 23, 17, 8, 3, 3]",월요일
8호선,몽촌토성역,813,MON,06,10,0,0,827,모란역,810,암사역,814,잠실역,"[12, 22, 18, 11, 8, 6]",월요일
8호선,몽촌토성역,813,MON,06,20,0,0,827,모란역,810,암사역,814,잠실역,"[16, 22, 20, 18, 11, 8]",월요일
8호선,몽촌토성역,813,MON,06,30,0,0,827,모란역,810,암사역,814,잠실역,"[20, 24, 15, 13, 11, 7]",월요일
8호선,몽촌토성역,813,MON,06,40,0,0,827,모란역,810,암사역,814,잠실역,"[13, 22, 15, 10, 8, 4]",월요일
8호선,몽촌토성역,813,MON,06,50,0,0,827,모란역,810,암사역,814,잠실역,"[21, 28, 19, 15, 10, 9]",월요일
8호선,몽촌토성역,813,MON,06,00,0,0,827,모란역,804,별내역,814,잠실역,"[18, 23, 17, 8, 3, 3]",월요일
8호선,몽촌토성역,813,MON,06,10,0,0,827,모란역,804,별내역,814,잠실역,"[12, 22, 18, 11, 8, 6]",월요일
8호선,몽촌토성역,813,MON,06,20,0,0,827,모란역,804,별내역,814,잠실역,"[16, 22, 20, 18, 11, 8]",월요일
8호선,몽촌토성역,813,MON,06,30,0,0,827,모란역,804,별내역,814,잠실역,"[20, 24, 15, 13, 11, 7]",월요일
8호선,몽촌토성역,813,MON,06,40,0,0,827,모란역,804,별내역,814,잠실역,"[13, 22, 15, 10, 8, 4]",월요일
8호선,몽촌토성역,813,MON,06,50,0,0,827,모란역,804,별내역,814,잠실역,"[21, 28, 19, 15, 10, 9]",월요일
8호선,몽촌토성역,813,MON,06,00,1,0,804,별내역,817,가락시장역,812,강동구청역,"[79, 94, 93, 57, 71, 44]",월요일
8호선,몽촌토성역,813,MON,06,10,1,0,804,별내역,817,가락시장역,812,강동구청역,"[90, 88, 57, 59, 66, 54]",월요일
8호선,몽촌토성역,813,MON,06,20,1,0,804,별내역,817,가락시장역,812,강동구청역,"[99, 88, 67, 81, 76, 51]",월요일
8호선,몽촌토성역,813,MON,06,30,1,0,804,별내역,817,가락시장역,812,강동구청역,"[99, 88, 74, 84, 70, 71]",월요일
8호선,몽촌토성역,813,MON,06,40,1,0,804,별내역,817,가락시장역,812,강동구청역,"[110, 119, 79, 98, 130, 58]",월요일
