연번,평일주말,호선,역번호,역명,구분,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
,주말,2,226,사당,상행,7.5,10.5,8.5,14.0,15.8,21.8,22.2,26.8,31.5,32.4,37.2,48.4,48.7,52.9,45.9,46.2,52.6,55.6,35.6
,주말,2,226,사당,하행,15.4,24.6,25.6,44.5,53.2,46.6,45.0,47.0,48.7,43.9,39.8,42.2,39.5,34.0,22.3,20.2,18.0,18.6,16.0
,주말,2,227,낙성대,상행,7.9,10.8,8.7,14.2,16.7,20.6,22.5,26.6,31.6,31.5,36.4,46.7,46.7,50.3,43.0,42.4,48.6,50.9,33.2
,주말,2,227,낙성대,하행,16.4,25.6,26.4,43.7,54.1,46.8,43.0,46.2,44.5,42.3,37.7,42.5,38.5,32.8,22.7,20.2,18.3,19.0,18.0
,주말,2,228,서울대입구,상행,5.2,10.4,8.6,13.0,15.0,19.3,21.1,25.2,29.8,30.0,33.5,43.0,42.2,44.6,38.0,38.0,44.0,47.6,29.5
,주말,2,228,서울대입구,하행,15.2,23.8,25.8,41.5,50.5,45.2,40.5,42.8,41.0,39.4,35.4,40.2,36.7,32.0,22.6,20.6,19.1,20.2,21.1
,주말,2,229,봉천,상행,6.8,10.6,8.8,13.7,16.1,19.8,21.7,25.4,30.2,30.3,32.6,41.8,41.0,42.6,36.6,34.3,42.0,45.2,27.2
,주말,2,229,봉천,하행,15.0,21.8,22.9,37.6,46.3,41.2,35.9,38.0,36.9,35.4,31.7,36.9,34.5,31.0,20.9,20.0,18.0,19.7,18.7
,주말,2,230,신림,상행,9.8,12.0,10.1,16.3,19.0,22.9,23.5,26.8,31.1,29.5,31.3,39.0,37.3,36.1,30.6,28.0,34.2,37.8,21.0
,주말,2,230,신림,하행,13.8,20.4,21.6,35.7,43.2,37.5,33.3,38.0,35.6,32.4,32.3,37.1,33.3,31.2,21.4,20.7,19.0,21.5,21.2
,주말,2,231,신대방,상행,12.7,13.4,10.8,18.6,22.7,24.7,25.3,29.8,32.2,30.7,31.8,38.4,38.0,34.3,29.4,26.2,31.4,33.4,19.7
,주말,2,231,신대방,하행,10.6,16.5,16.4,29.1,33.8,30.6,28.4,32.8,31.8,29.6,30.2,35.8,34.3,34.1,24.0,23.5,22.4,26.3,27.6
,주말,2,232,구로디지털단지,상행,17.8,17.6,13.0,21.8,26.9,29.0,28.6,33.6,35.7,33.7,33.3,40.3,39.0,34.7,29.1,24.2,29.5,29.8,17.2
,주말,2,232,구로디지털단지,하행,9.6,14.6,15.4,26.4,31.4,28.1,28.4,31.5,31.7,29.4,30.8,37.4,36.9,35.4,27.0,24.5,26.8,30.8,29.9
,주말,2,233,대림,상행,21.6,19.8,14.4,23.1,30.2,31.2,30.2,35.8,38.0,35.5,35.4,38.9,36.9,34.6,28.1,22.2,24.9,24.2,14.7
,주말,2,233,대림,하행,7.8,13.7,14.3,25.0,29.3,27.3,27.3,31.2,32.5,31.0,33.3,41.5,39.9,40.8,31.0,28.6,32.5,38.3,37.2
,주말,2,234,신도림,상행,5.8,13.4,15.7,25.7,28.7,30.5,35.3,41.2,41.0,37.8,37.6,38.2,35.6,30.6,23.2,19.1,17.7,17.0,11.6
,주말,2,234,신도림,하행,5.2,12.7,13.9,22.0,22.5,26.8,25.9,30.6,30.5,31.5,31.5,36.1,41.4,40.2,27.9,32.6,36.2,33.1,22.2
,주말,2,235,문래,상행,5.8,13.3,14.8,25.5,27.2,30.6,35.1,40.0,41.7,37.3,37.9,38.6,43.9,32.7,23.6,20.2,21.6,25.0,18.3
,주말,2,235,문래,하행,9.1,13.5,10.7,17.2,20.2,23.4,22.2,27.4,28.6,29.9,33.0,40.1,42.0,44.1,35.5,37.8,44.2,42.4,28.9
,주말,2,236,영등포구청,상행,5.9,12.3,14.3,24.5,26.1,29.6,35.8,40.6,42.3,37.5,38.0,38.6,43.0,32.3,23.0,18.9,20.6,22.7,16.4
,주말,2,236,영등포구청,하행,8.8,12.5,10.9,17.1,21.0,23.1,22.5,27.8,29.0,29.9,33.3,40.6,42.8,44.8,35.5,37.2,43.6,41.8,28.9
,주말,2,237,당산,상행,6.4,10.9,13.9,24.2,26.2,31.6,38.8,44.4,46.1,40.6,41.0,41.6,46.1,34.9,24.5,19.6,20.2,22.0,15.6
,주말,2,237,당산,하행,7.9,11.2,10.2,15.6,19.4,21.3,21.0,26.8,27.3,27.9,32.6,41.8,42.4,43.3,37.1,40.2,41.9,43.5,29.1
,주말,2,238,합정,상행,5.4,9.8,11.5,21.0,22.4,26.8,30.2,36.2,37.9,34.8,34.8,34.3,38.8,26.3,20.4,17.0,16.8,17.8,14.6
,주말,2,238,합정,하행,8.4,11.4,10.0,15.2,18.6,20.5,20.9,27.3,27.9,29.7,34.6,43.8,46.6,44.2,40.1,43.4,45.5,47.0,32.4
,주말,2,239,홍대입구,상행,5.5,9.6,11.4,22.2,21.8,24.0,25.8,29.2,30.0,27.8,29.7,30.0,33.2,26.1,22.2,21.7,25.7,29.9,23.1
,주말,2,239,홍대입구,하행,6.1,6.8,7.0,10.4,13.5,16.4,18.7,24.6,25.9,26.0,31.6,36.9,42.5,38.0,35.5,36.6,37.5,39.7,27.9
,주말,2,240,신촌(지하),상행,5.9,9.5,10.2,21.0,19.7,21.0,23.9,27.6,28.1,26.8,29.3,29.0,32.0,25.8,22.3,23.0,28.2,33.2,25.0
,주말,2,240,신촌(지하),하행,4.9,5.7,6.1,9.3,12.8,17.8,22.4,30.0,31.4,31.2,35.2,38.5,42.2,37.0,31.4,29.8,27.4,26.8,19.4
,주말,2,241,이대,상행,6.0,9.2,10.0,20.2,19.7,21.0,24.0,30.6,28.2,26.9,30.0,29.6,33.7,26.2,22.5,23.0,28.2,33.0,23.6
,주말,2,241,이대,하행,3.7,5.6,6.1,9.9,13.9,19.1,23.2,31.4,30.5,32.1,34.7,37.8,43.2,36.4,29.9,26.2,23.6,21.5,15.8
,주말,2,242,아현,상행,6.1,9.6,10.4,20.7,20.5,22.1,24.2,31.1,28.7,27.1,30.2,30.0,33.7,27.0,21.8,22.5,27.6,32.2,27.1
,주말,2,242,아현,하행,3.4,5.9,6.5,12.7,14.5,19.1,24.0,31.1,31.5,32.9,34.8,37.8,41.1,37.4,30.0,26.8,24.0,22.0,16.8
,주말,2,243,충정로,상행,5.8,10.2,10.8,19.4,21.2,22.3,24.5,31.9,29.5,27.8,30.9,30.5,34.0,27.3,22.2,22.4,26.4,31.0,27.2
,주말,2,243,충정로,하행,3.1,6.0,6.4,12.5,14.4,18.7,24.1,30.4,31.1,33.0,34.9,38.3,41.3,37.8,30.2,27.2,24.7,22.9,16.8
,주말,2,244,용답,상행,3.2,7.5,6.8,8.5,10.9,10.9,12.6,16.2,14.4,15.7,15.6,16.2,15.2,10.7,5.9,3.2,2.6,2.5,1.4
,주말,2,244,용답,하행,0.8,3.6,3.3,5.4,7.4,9.2,10.8,11.5,10.8,10.6,9.1,11.4,11.2,10.5,9.2,8.3,9.1,9.4,5.3
,주말,2,245,신답,상행,2.4,6.3,5.7,6.7,8.5,9.0,10.4,13.7,12.8,15.1,14.4,15.4,14.8,10.4,5.2,3.7,3.0,2.6,1.6
,주말,2,245,신답,하행,0.9,3.4,3.4,5.6,7.6,9.4,10.8,11.2,10.6,10.9,8.7,10.2,9.8,8.7,8.1,7.0,8.1,8.4,4.1
,주말,2,246,신설동,상행,1.7,4.9,4.8,5.3,6.4,7.4,8.0,11.4,10.3,12.6,12.7,13.5,13.2,9.9,4.9,3.6,2.9,2.4,1.5
,주말,2,247,도림천,상행,2.1,6.5,5.8,9.0,8.8,11.0,10.2,14.1,16.3,16.8,20.3,22.9,26.8,22.0,20.0,16.1,17.5,21.4,14.8
,주말,2,247,도림천,하행,6.0,11.8,11.0,17.1,21.2,22.6,19.9,22.7,22.1,20.6,18.3,18.3,17.7,13.9,9.6,7.8,6.5,5.6,3.4
,주말,2,248,양천구청,상행,2.5,6.3,5.7,8.6,8.3,10.5,9.4,12.0,14.3,14.1,17.0,18.7,21.5,17.9,15.4,12.5,13.4,16.1,10.6
,주말,2,248,양천구청,하행,6.0,11.4,10.7,17.0,20.9,22.4,19.6,22.2,21.9,20.3,18.2,17.9,17.4,13.8,9.6,7.8,6.5,5.6,3.5
,주말,2,249,신정네거리,상행,2.7,6.2,4.6,6.5,7.4,9.4,8.5,9.9,11.7,11.0,12.6,12.6,14.7,10.7,9.5,7.2,8.2,8.6,5.4
,주말,2,249,신정네거리,하행,4.9,9.4,8.6,13.8,17.5,17.3,15.8,18.2,18.3,16.4,14.9,15.1,15.1,11.4,8.5,7.0,6.2,5.1,3.5
,주말,2,250,용두,상행,2.2,5.6,5.4,5.9,7.5,8.8,9.6,12.9,12.0,14.5,14.4,14.2,14.5,10.4,5.2,3.8,2.8,2.7,1.6
,주말,2,250,용두,하행,0.8,3.0,3.2,5.3,7.0,8.4,10.4,9.4,9.2,9.9,7.8,9.1,9.1,8.0,6.8,6.1,6.9,7.3,3.4
,주말,2,260,까치산,하행,2.6,5.4,6.2,9.1,11.0,11.6,10.5,11.7,12.0,12.0,11.9,11.7,11.8,10.3,7.3,6.0,5.6,4.5,3.2
