연번,호선,역번호,역명,평일주말,구분,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
10590,8,2818,가락시장,평일,상행,0,8166,14:30:30,14:31:10,모란,별내
10591,8,2818,가락시장,평일,상행,0,8168,14:38:30,14:39:10,모란,별내
10592,8,2818,가락시장,평일,상행,0,8170,14:46:30,14:47:10,모란,별내
10593,8,2818,가락시장,평일,상행,0,8172,14:54:30,14:55:10,모란,별내
10594,8,2818,가락시장,평일,상행,0,8174,15:02:30,15:03:10,모란,별내
10595,8,2818,가락시장,평일,상행,0,8176,15:10:30,15:11:10,모란,별내
10596,8,2818,가락시장,평일,상행,0,8178,15:18:30,15:19:10,모란,별내
10597,8,2818,가락시장,평일,상행,0,8180,15:26:30,15:27:10,모란,별내
10598,8,2818,가락시장,평일,상행,0,8182,15:34:30,15:35:10,모란,별내
10599,8,2818,가락시장,평일,상행,0,8184,15:42:30,15:43:10,모란,별내
10600,8,2818,가락시장,평일,상행,0,8186,15:50:30,15:51:10,모란,별내
10601,8,2818,가락시장,평일,상행,0,8188,15:58:30,15:59:10,모란,별내
10602,8,2818,가락시장,평일,상행,0,8190,16:06:30,16:07:10,모란,별내
10603,8,2818,가락시장,평일,상행,0,8192,16:14:30,16:15:10,모란,별내
10604,8,2818,가락시장,평일,상행,0,8194,16:21:40,16:22:20,모란,별내
10605,8,2818,가락시장,평일,상행,0,8196,16:28:40,16:29:20,모란,별내
10606,8,2818,가락시장,평일,상행,0,8198,16:35:10,16:35:50,모란,별내
10607,8,2818,가락시장,평일,상행,0,8200,16:41:40,16:42:20,모란,별내
10608,8,2818,가락시장,평일,상행,0,8202,16:47:50,16:48:30,모란,별내
10609,8,2818,가락시장,평일,상행,0,8204,16:53:50,16:54:30,모란,별내
10610,8,2818,가락시장,평일,상행,0,8206,16:59:50,17:00:30,모란,별내
10611,8,2818,가락시장,평일,상행,0,8208,17:05:50,17:06:30,모란,별내
10612,8,2818,가락시장,평일,상행,0,8210,17:11:50,17:12:30,모란,별내
10613,8,2818,가락시장,평일,상행,0,8212,17:18:20,17:19:00,모란,별내
10614,8,2818,가락시장,평일,상행,0,8214,17:23:50,17:24:30,모란,별내
10615,8,2818,가락시장,평일,상행,0,8216,17:29:20,17:30:00,모란,별내
10616,8,2818,가락시장,평일,상행,0,8218,17:34:50,17:35:30,모란,별내
10617,8,2818,가락시장,평일,상행,0,8220,17:39:50,17:40:30,모란,별내
10618,8,2818,가락시장,평일,상행,0,8222,17:45:00,17:45:50,모란,별내
10619,8,2818,가락시장,평일,상행,0,8224,17:50:00,17:50:50,모란,별내
10620,8,2818,가락시장,평일,상행,0,8226,17:55:00,17:55:50,모란,별내
10621,8,2818,가락시장,평일,상행,0,8228,18:00:00,18:00:50,모란,별내
10622,8,2818,가락시장,평일,상행,0,8230,18:05:00,18:05:50,모란,별내
10623,8,2818,가락시장,평일,상행,0,8232,18:10:00,18:10:50,모란,별내
10624,8,2818,가락시장,평일,상행,0,8234,18:14:30,18:15:20,모란,별내
10625,8,2818,가락시장,평일,상행,0,8236,18:19:00,18:19:50,모란,별내
10626,8,2818,가락시장,평일,상행,0,8238,18:23:30,18:24:20,모란,별내
10627,8,2818,가락시장,평일,상행,0,8240,18:28:00,18:28:50,모란,별내
10628,8,2818,가락시장,평일,상행,0,8242,18:32:30,18:33:20,모란,별내
10629,8,2818,가락시장,평일,상행,0,8244,18:37:00,18:37:50,모란,별내
10630,8,2818,가락시장,평일,상행,0,8246,18:42:00,18:42:50,모란,별내
10631,8,2818,가락시장,평일,상행,0,8248,18:47:00,18:47:50,모란,별내
10632,8,2818,가락시장,평일,상행,0,8250,18:52:00,18:52:50,모란,별내
10633,8,2818,가락시장,평일,상행,0,8252,18:58:00,18:58:50,모란,별내
10634,8,2818,가락시장,평일,상행,0,8254,19:04:00,19:04:50,모란,별내
10635,8,2818,가락시장,평일,상행,0,8256,19:10:00,19:10:50,모란,별내
10636,8,2818,가락시장,평일,상행,0,8258,19:16:00,19:16:50,모란,별내
10637,8,2818,가락시장,평일,상행,0,8260,19:22:00,19:22:50,모란,별내
10638,8,2818,가락시장,평일,상행,0,8262,19:28:30,19:29:20,모란,별내
10639,8,2818,가락시장,평일,상행,0,8264,19:35:00,19:35:50,모란,별내
10640,8,2818,가락시장,평일,상행,0,8266,19:41:30,19:42:20,모란,별내
10641,8,2818,가락시장,평일,상행,0,8268,19:48:00,19:48:50,모란,별내
10642,8,2818,가락시장,평일,상행,0,8270,19:54:50,19:55:30,모란,별내
10643,8,2818,가락시장,평일,상행,0,8272,20:01:50,20:02:30,모란,별내
10644,8,2818,가락시장,평일,상행,0,8274,20:08:50,20:09:30,모란,별내
10645,8,2818,가락시장,평일,상행,0,8276,20:15:50,20:16:30,모란,별내
10646,8,2818,가락시장,평일,상행,0,8278,20:23:50,20:24:30,모란,별내
10647,8,2818,가락시장,평일,상행,0,8280,20:31:50,20:32:30,모란,별내
10648,8,2818,가락시장,평일,상행,0,8282,20:39:50,20:40:30,모란,별내
10649,8,2818,가락시장,평일,상행,0,8284,20:47:50,20:48:30,모란,별내
10650,8,2818,가락시장,평일,상행,0,8286,20:56:40,20:57:20,모란,별내
10651,8,2818,가락시장,평일,상행,0,8288,21:05:40,21:06:20,모란,별내
10652,8,2818,가락시장,평일,상행,0,8290,21:14:40,21:15:20,모란,별내
10653,8,2818,가락시장,평일,상행,0,8292,21:24:30,21:25:10,모란,별내
10654,8,2818,가락시장,평일,상행,0,8294,21:34:30,21:35:10,모란,별내
10655,8,2818,가락시장,평일,상행,0,8296,21:44:30,21:45:10,모란,별내
10656,8,2818,가락시장,평일,상행,0,8298,21:54:30,21:55:10,모란,별내
10657,8,2818,가락시장,평일,상행,0,8300,22:04:30,22:05:10,모란,별내
10658,8,2818,가락시장,평일,상행,0,8302,22:15:30,22:16:10,모란,별내
10659,8,2818,가락시장,평일,상행,0,8304,22:26:30,22:27:10,모란,별내
10660,8,2818,가락시장,평일,상행,0,8306,22:40:00,22:40:40,모란,별내
10661,8,2818,가락시장,평일,상행,0,8308,22:53:30,22:54:10,모란,별내
10662,8,2818,가락시장,평일,상행,0,8310,23:08:30,23:09:10,모란,별내
10663,8,2818,가락시장,평일,상행,0,8312,23:23:30,23:24:10,모란,별내
10664,8,2818,가락시장,평일,상행,0,8314,23:38:30,23:39:10,모란,별내
10665,8,2818,가락시장,평일,상행,0,8316,23:53:30,23:54:10,모란,별내
10666,8,2818,가락시장,평일,상행,0,8318,24:10:30,24:11:10,모란,별내
10667,8,2818,가락시장,평일,상행,0,8320,24:28:00,24:28:40,모란,별내
10668,8,2818,가락시장,평일,상행,0,8322,24:40:30,24:41:10,모란,암사
10669,8,2818,가락시장,평일,상행,0,8324,24:54:00,24:54:40,모란,잠실
10670,8,2818,가락시장,주말,하행,0,8001,,5:26:00,가락시장,모란
10671,8,2818,가락시장,주말,하행,0,8003,5:43:30,5:44:10,암사,모란
10672,8,2818,가락시장,주말,하행,0,8005,5:53:50,5:54:30,구리,모란
10673,8,2818,가락시장,주말,하행,0,8007,6:04:20,6:05:00,별내,모란
10674,8,2818,가락시장,주말,하행,0,8009,6:15:20,6:16:00,별내,모란
10675,8,2818,가락시장,주말,하행,0,8011,6:26:20,6:27:00,별내,모란
10676,8,2818,가락시장,주말,하행,0,8013,6:37:20,6:38:00,별내,모란
10677,8,2818,가락시장,주말,하행,0,8015,6:48:20,6:49:00,별내,모란
10678,8,2818,가락시장,주말,하행,0,8017,6:59:20,7:00:00,별내,모란
10679,8,2818,가락시장,주말,하행,0,8019,7:08:50,7:09:30,별내,모란
10680,8,2818,가락시장,주말,하행,0,8021,7:18:20,7:19:00,별내,모란
10681,8,2818,가락시장,주말,하행,0,8023,7:27:20,7:28:00,별내,모란
10682,8,2818,가락시장,주말,하행,0,8025,7:36:20,7:37:00,별내,모란
10683,8,2818,가락시장,주말,하행,0,8027,7:45:20,7:46:00,별내,모란
10684,8,2818,가락시장,주말,하행,0,8029,7:54:20,7:55:00,별내,모란
10685,8,2818,가락시장,주말,하행,0,8031,8:03:20,8:04:00,별내,모란
10686,8,2818,가락시장,주말,하행,0,8033,8:12:20,8:13:00,별내,모란
10687,8,2818,가락시장,주말,하행,0,8035,8:21:20,8:22:00,별내,모란
10688,8,2818,가락시장,주말,하행,0,8037,8:30:20,8:31:00,별내,모란
10689,8,2818,가락시장,주말,하행,0,8039,8:39:20,8:40:00,별내,모란
10690,8,2818,가락시장,주말,하행,0,8041,8:48:20,8:49:00,별내,모란
10691,8,2818,가락시장,주말,하행,0,8043,8:57:20,8:58:00,별내,모란
10692,8,2818,가락시장,주말,하행,0,8045,9:06:20,9:07:00,별내,모란
10693,8,2818,가락시장,주말,하행,0,8047,9:15:20,9:16:00,별내,모란
10694,8,2818,가락시장,주말,하행,0,8049,9:24:20,9:25:00,별내,모란
10695,8,2818,가락시장,주말,하행,0,8051,9:33:20,9:34:00,별내,모란
10696,8,2818,가락시장,주말,하행,0,8053,9:42:20,9:43:00,별내,모란
10697,8,2818,가락시장,주말,하행,0,8055,9:51:20,9:52:00,별내,모란
10698,8,2818,가락시장,주말,하행,0,8057,10:00:20,10:01:00,별내,모란
10699,8,2818,가락시장,주말,하행,0,8059,10:09:20,10:10:00,별내,모란
10700,8,2818,가락시장,주말,하행,0,8061,10:18:20,10:19:00,별내,모란
10701,8,2818,가락시장,주말,하행,0,8063,10:27:20,10:28:00,별내,모란
10702,8,2818,가락시장,주말,하행,0,8065,10:36:20,10:37:00,별내,모란
10703,8,2818,가락시장,주말,하행,0,8067,10:45:20,10:46:00,별내,모란
10704,8,2818,가락시장,주말,하행,0,8069,10:54:20,10:55:00,별내,모란
10705,8,2818,가락시장,주말,하행,0,8071,11:03:20,11:04:00,별내,모란
10706,8,2818,가락시장,주말,하행,0,8073,11:12:20,11:13:00,별내,모란
10707,8,2818,가락시장,주말,하행,0,8075,11:21:20,11:22:00,별내,모란
10708,8,2818,가락시장,주말,하행,0,8077,11:30:20,11:31:00,별내,모란
10709,8,2818,가락시장,주말,하행,0,8079,11:39:20,11:40:00,별내,모란
10710,8,2818,가락시장,주말,하행,0,8081,11:48:20,11:49:00,별내,모란
10711,8,2818,가락시장,주말,하행,0,8083,11:57:20,11:58:00,별내,모란
10712,8,2818,가락시장,주말,하행,0,8085,12:06:20,12:07:00,별내,모란
10713,8,2818,가락시장,주말,하행,0,8087,12:15:20,12:16:00,별내,모란
10714,8,2818,가락시장,주말,하행,0,8089,12:24:20,12:25:00,별내,모란
10715,8,2818,가락시장,주말,하행,0,8091,12:33:20,12:34:00,별내,모란
10716,8,2818,가락시장,주말,하행,0,8093,12:42:20,12:43:00,별내,모란
10717,8,2818,가락시장,주말,하행,0,8095,12:51:20,12:52:00,별내,모란
10718,8,2818,가락시장,주말,하행,0,8097,13:00:20,13:01:00,별내,모란
10719,8,2818,가락시장,주말,하행,0,8099,13:09:20,13:10:00,별내,모란
10720,8,2818,가락시장,주말,하행,0,8101,13:18:20,13:19:00,별내,모란
10721,8,2818,가락시장,주말,하행,0,8103,13:27:20,13:28:00,별내,모란
10722,8,2818,가락시장,주말,하행,0,8105,13:36:20,13:37:00,별내,모란
10723,8,2818,가락시장,주말,하행,0,8107,13:45:20,13:46:00,별내,모란
10724,8,2818,가락시장,주말,하행,0,8109,13:54:20,13:55:00,별내,모란
10725,8,2818,가락시장,주말,하행,0,8111,14:03:20,14:04:00,별내,모란
10726,8,2818,가락시장,주말,하행,0,8113,14:12:20,14:13:00,별내,모란
10727,8,2818,가락시장,주말,하행,0,8115,14:21:20,14:22:00,별내,모란
10728,8,2818,가락시장,주말,하행,0,8117,14:30:20,14:31:00,별내,모란
10729,8,2818,가락시장,주말,하행,0,8119,14:39:20,14:40:00,별내,모란
10730,8,2818,가락시장,주말,하행,0,8121,14:48:20,14:49:00,별내,모란
10731,8,2818,가락시장,주말,하행,0,8123,14:57:20,14:58:00,별내,모란
10732,8,2818,가락시장,주말,하행,0,8125,15:06:20,15:07:00,별내,모란
10733,8,2818,가락시장,주말,하행,0,8127,15:15:20,15:16:00,별내,모란
10734,8,2818,가락시장,주말,하행,0,8129,15:24:20,15:25:00,별내,모란
10735,8,2818,가락시장,주말,하행,0,8131,15:33:20,15:34:00,별내,모란
10736,8,2818,가락시장,주말,하행,0,8133,15:42:20,15:43:00,별내,모란
10737,8,2818,가락시장,주말,하행,0,8135,15:51:20,15:52:00,별내,모란
10738,8,2818,가락시장,주말,하행,0,8137,16:00:20,16:01:00,별내,모란
10739,8,2818,가락시장,주말,하행,0,8139,16:09:20,16:10:00,별내,모란
10740,8,2818,가락시장,주말,하행,0,8141,16:18:20,16:19:00,별내,모란
10741,8,2818,가락시장,주말,하행,0,8143,16:27:20,16:28:00,별내,모란
10742,8,2818,가락시장,주말,하행,0,8145,16:36:20,16:37:00,별내,모란
10743,8,2818,가락시장,주말,하행,0,8147,16:45:20,16:46:00,별내,모란
10744,8,2818,가락시장,주말,하행,0,8149,16:54:20,16:55:00,별내,모란
10745,8,2818,가락시장,주말,하행,0,8151,17:03:20,17:04:00,별내,모란
10746,8,2818,가락시장,주말,하행,0,8153,17:12:20,17:13:00,별내,모란
10747,8,2818,가락시장,주말,하행,0,8155,17:21:20,17:22:00,별내,모란
10748,8,2818,가락시장,주말,하행,0,8157,17:30:20,17:31:00,별내,모란
10749,8,2818,가락시장,주말,하행,0,8159,17:39:20,17:40:00,별내,모란
10750,8,2818,가락시장,주말,하행,0,8161,17:48:20,17:49:00,별내,모란
10751,8,2818,가락시장,주말,하행,0,8163,17:57:20,17:58:00,별내,모란
10752,8,2818,가락시장,주말,하행,0,8165,18:06:20,18:07:00,별내,모란
10753,8,2818,가락시장,주말,하행,0,8167,18:15:20,18:16:00,별내,모란
10754,8,2818,가락시장,주말,하행,0,8169,18:24:20,18:25:00,별내,모란
10755,8,2818,가락시장,주말,하행,0,8171,18:33:20,18:34:00,별내,모란
10756,8,2818,가락시장,주말,하행,0,8173,18:42:20,18:43:00,별내,모란
10757,8,2818,가락시장,주말,하행,0,8175,18:51:20,18:52:00,별내,모란
10758,8,2818,가락시장,주말,하행,0,8177,19:00:20,19:01:00,별내,모란
10759,8,2818,가락시장,주말,하행,0,8179,19:09:20,19:10:00,별내,모란
10760,8,2818,가락시장,주말,하행,0,8181,19:18:20,19:19:00,별내,모란
10761,8,2818,가락시장,주말,하행,0,8183,19:27:20,19:28:00,별내,모란
10762,8,2818,가락시장,주말,하행,0,8185,19:36:20,19:37:00,별내,모란
10763,8,2818,가락시장,주말,하행,0,8187,19:45:20,19:46:00,별내,모란
10764,8,2818,가락시장,주말,하행,0,8189,19:54:20,19:55:00,별내,모란
10765,8,2818,가락시장,주말,하행,0,8191,20:03:20,20:04:00,별내,모란
10766,8,2818,가락시장,주말,하행,0,8193,20:12:20,20:13:00,별내,모란
10767,8,2818,가락시장,주말,하행,0,8195,20:21:20,20:22:00,별내,모란
10768,8,2818,가락시장,주말,하행,0,8197,20:30:20,20:31:00,별내,모란
10769,8,2818,가락시장,주말,하행,0,8199,20:39:20,20:40:00,별내,모란
10770,8,2818,가락시장,주말,하행,0,8201,20:48:20,20:49:00,별내,모란
10771,8,2818,가락시장,주말,하행,0,8203,20:57:20,20:58:00,별내,모란
10772,8,2818,가락시장,주말,하행,0,8205,21:06:20,21:07:00,별내,모란
10773,8,2818,가락시장,주말,하행,0,8207,21:15:20,21:16:00,별내,모란
10774,8,2818,가락시장,주말,하행,0,8209,21:24:20,21:25:00,별내,모란
10775,8,2818,가락시장,주말,하행,0,8211,21:33:20,21:34:00,별내,모란
10776,8,2818,가락시장,주말,하행,0,8213,21:42:20,21:43:00,별내,모란
10777,8,2818,가락시장,주말,하행,0,8215,21:52:20,21:53:00,별내,모란
10778,8,2818,가락시장,주말,하행,0,8217,22:02:20,22:03:00,별내,모란
10779,8,2818,가락시장,주말,하행,0,8219,22:12:20,22:13:00,별내,모란
10780,8,2818,가락시장,주말,하행,0,8221,22:22:20,22:23:00,별내,모란
10781,8,2818,가락시장,주말,하행,0,8223,22:32:20,22:33:00,별내,모란
10782,8,2818,가락시장,주말,하행,0,8225,22:42:20,22:43:00,별내,모란
10783,8,2818,가락시장,주말,하행,0,8227,22:52:20,22:53:00,별내,모란
10784,8,2818,가락시장,주말,하행,0,8229,23:02:20,23:03:00,별내,모란
10785,8,2818,가락시장,주말,하행,0,8231,23:12:20,23:13:00,별내,모란
10786,8,2818,가락시장,주말,하행,0,8233,23:22:20,23:23:00,별내,모란
10787,8,2818,가락시장,주말,하행,0,8235,23:32:20,23:33:00,별내,모란
10788,8,2818,가락시장,주말,하행,0,8237,23:42:20,23:43:00,별내,모란
10789,8,2818,가락시장,주말,하행,0,8239,23:56:20,,별내,가락시장
10790,8,2818,가락시장,주말,상행,0,8006,,5:37:00,가락시장,별내
10791,8,2818,가락시장,주말,상행,0,8008,5:48:30,5:49:10,모란,별내
10792,8,2818,가락시장,주말,상행,0,8010,5:57:30,5:58:10,모란,별내
10793,8,2818,가락시장,주말,상행,0,8012,6:06:30,6:07:10,모란,별내
10794,8,2818,가락시장,주말,상행,0,8014,6:15:30,6:16:10,모란,별내
10795,8,2818,가락시장,주말,상행,0,8016,6:24:30,6:25:10,모란,별내
10796,8,2818,가락시장,주말,상행,0,8018,6:33:30,6:34:10,모란,별내
10797,8,2818,가락시장,주말,상행,0,8020,6:42:30,6:43:10,모란,별내
10798,8,2818,가락시장,주말,상행,0,8022,6:51:30,6:52:10,모란,별내
10799,8,2818,가락시장,주말,상행,0,8024,7:00:30,7:01:10,모란,별내
10800,8,2818,가락시장,주말,상행,0,8026,7:09:30,7:10:10,모란,별내
10801,8,2818,가락시장,주말,상행,0,8028,7:18:30,7:19:10,모란,별내
10802,8,2818,가락시장,주말,상행,0,8030,7:27:30,7:28:10,모란,별내
10803,8,2818,가락시장,주말,상행,0,8032,7:36:30,7:37:10,모란,별내
10804,8,2818,가락시장,주말,상행,0,8034,7:45:30,7:46:10,모란,별내
10805,8,2818,가락시장,주말,상행,0,8036,7:54:30,7:55:10,모란,별내
10806,8,2818,가락시장,주말,상행,0,8038,8:03:30,8:04:10,모란,별내
10807,8,2818,가락시장,주말,상행,0,8040,8:12:30,8:13:10,모란,별내
10808,8,2818,가락시장,주말,상행,0,8042,8:21:30,8:22:10,모란,별내
10809,8,2818,가락시장,주말,상행,0,8044,8:30:30,8:31:10,모란,별내
10810,8,2818,가락시장,주말,상행,0,8046,8:39:30,8:40:10,모란,별내
10811,8,2818,가락시장,주말,상행,0,8048,8:48:30,8:49:10,모란,별내
10812,8,2818,가락시장,주말,상행,0,8050,8:57:30,8:58:10,모란,별내
10813,8,2818,가락시장,주말,상행,0,8052,9:06:30,9:07:10,모란,별내
10814,8,2818,가락시장,주말,상행,0,8054,9:15:30,9:16:10,모란,별내
10815,8,2818,가락시장,주말,상행,0,8056,9:24:30,9:25:10,모란,별내
10816,8,2818,가락시장,주말,상행,0,8058,9:33:30,9:34:10,모란,별내
10817,8,2818,가락시장,주말,상행,0,8060,9:42:30,9:43:10,모란,별내
10818,8,2818,가락시장,주말,상행,0,8062,9:51:30,9:52:10,모란,별내
10819,8,2818,가락시장,주말,상행,0,8064,10:00:30,10:01:10,모란,별내
10820,8,2818,가락시장,주말,상행,0,8066,10:09:30,10:10:10,모란,별내
10821,8,2818,가락시장,주말,상행,0,8068,10:18:30,10:19:10,모란,별내
10822,8,2818,가락시장,주말,상행,0,8070,10:27:30,10:28:10,모란,별내
10823,8,2818,가락시장,주말,상행,0,8072,10:36:30,10:37:10,모란,별내
10824,8,2818,가락시장,주말,상행,0,8074,10:45:30,10:46:10,모란,별내
10825,8,2818,가락시장,주말,상행,0,8076,10:54:30,10:55:10,모란,별내
10826,8,2818,가락시장,주말,상행,0,8078,11:03:30,11:04:10,모란,별내
10827,8,2818,가락시장,주말,상행,0,8080,11:12:30,11:13:10,모란,별내
10828,8,2818,가락시장,주말,상행,0,8082,11:21:30,11:22:10,모란,별내
10829,8,2818,가락시장,주말,상행,0,8084,11:30:30,11:31:10,모란,별내
10830,8,2818,가락시장,주말,상행,0,8086,11:39:30,11:40:10,모란,별내
10831,8,2818,가락시장,주말,상행,0,8088,11:48:30,11:49:10,모란,별내
10832,8,2818,가락시장,주말,상행,0,8090,11:57:30,11:58:10,모란,별내
10833,8,2818,가락시장,주말,상행,0,8092,12:06:30,12:07:10,모란,별내
10834,8,2818,가락시장,주말,상행,0,8094,12:15:30,12:16:10,모란,별내
10835,8,2818,가락시장,주말,상행,0,8096,12:24:30,12:25:10,모란,별내
10836,8,2818,가락시장,주말,상행,0,8098,12:33:30,12:34:10,모란,별내
10837,8,2818,가락시장,주말,상행,0,8100,12:42:30,12:43:10,모란,별내
10838,8,2818,가락시장,주말,상행,0,8102,12:51:30,12:52:10,모란,별내
10839,8,2818,가락시장,주말,상행,0,8104,13:00:30,13:01:10,모란,별내
10840,8,2818,가락시장,주말,상행,0,8106,13:09:30,13:10:10,모란,별내
10841,8,2818,가락시장,주말,상행,0,8108,13:18:30,13:19:10,모란,별내
10842,8,2818,가락시장,주말,상행,0,8110,13:27:30,13:28:10,모란,별내
10843,8,2818,가락시장,주말,상행,0,8112,13:36:30,13:37:10,모란,별내
10844,8,2818,가락시장,주말,상행,0,8114,13:45:30,13:46:10,모란,별내
10845,8,2818,가락시장,주말,상행,0,8116,13:54:30,13:55:10,모란,별내
10846,8,2818,가락시장,주말,상행,0,8118,14:03:30,14:04:10,모란,별내
10847,8,2818,가락시장,주말,상행,0,8120,14:12:30,14:13:10,모란,별내
10848,8,2818,가락시장,주말,상행,0,8122,14:21:30,14:22:10,모란,별내
10849,8,2818,가락시장,주말,상행,0,8124,14:30:30,14:31:10,모란,별내
10850,8,2818,가락시장,주말,상행,0,8126,14:39:30,14:40:10,모란,별내
10851,8,2818,가락시장,주말,상행,0,8128,14:48:30,14:49:10,모란,별내
10852,8,2818,가락시장,주말,상행,0,8130,14:57:30,14:58:10,모란,별내
10853,8,2818,가락시장,주말,상행,0,8132,15:06:30,15:07:10,모란,별내
10854,8,2818,가락시장,주말,상행,0,8134,15:15:30,15:16:10,모란,별내
10855,8,2818,가락시장,주말,상행,0,8136,15:24:30,15:25:10,모란,별내
10856,8,2818,가락시장,주말,상행,0,8138,15:33:30,15:34:10,모란,별내
10857,8,2818,가락시장,주말,상행,0,8140,15:42:30,15:43:10,모란,별내
10858,8,2818,가락시장,주말,상행,0,8142,15:51:30,15:52:10,모란,별내
10859,8,2818,가락시장,주말,상행,0,8144,16:00:30,16:01:10,모란,별내
10860,8,2818,가락시장,주말,상행,0,8146,16:09:30,16:10:10,모란,별내
10861,8,2818,가락시장,주말,상행,0,8148,16:18:30,16:19:10,모란,별내
10862,8,2818,가락시장,주말,상행,0,8150,16:27:30,16:28:10,모란,별내
10863,8,2818,가락시장,주말,상행,0,8152,16:36:30,16:37:10,모란,별내
10864,8,2818,가락시장,주말,상행,0,8154,16:45:30,16:46:10,모란,별내
10865,8,2818,가락시장,주말,상행,0,8156,16:54:30,16:55:10,모란,별내
10866,8,2818,가락시장,주말,상행,0,8158,17:03:30,17:04:10,모란,별내
10867,8,2818,가락시장,주말,상행,0,8160,17:12:30,17:13:10,모란,별내
10868,8,2818,가락시장,주말,상행,0,8162,17:21:30,17:22:10,모란,별내
10869,8,2818,가락시장,주말,상행,0,8164,17:30:30,17:31:10,모란,별내
10870,8,2818,가락시장,주말,상행,0,8166,17:39:30,17:40:10,모란,별내
10871,8,2818,가락시장,주말,상행,0,8168,17:48:30,17:49:10,모란,별내
10872,8,2818,가락시장,주말,상행,0,8170,17:57:30,17:58:10,모란,별내
10873,8,2818,가락시장,주말,상행,0,8172,18:06:30,18:07:10,모란,별내
10874,8,2818,가락시장,주말,상행,0,8174,18:15:30,18:16:10,모란,별내
10875,8,2818,가락시장,주말,상행,0,8176,18:24:30,18:25:10,모란,별내
10876,8,2818,가락시장,주말,상행,0,8178,18:33:30,18:34:10,모란,별내
10877,8,2818,가락시장,주말,상행,0,8180,18:42:30,18:43:10,모란,별내
10878,8,2818,가락시장,주말,상행,0,8182,18:51:30,18:52:10,모란,별내
10879,8,2818,가락시장,주말,상행,0,8184,19:00:30,19:01:10,모란,별내
10880,8,2818,가락시장,주말,상행,0,8186,19:09:30,19:10:10,모란,별내
10881,8,2818,가락시장,주말,상행,0,8188,19:18:30,19:19:10,모란,별내
10882,8,2818,가락시장,주말,상행,0,8190,19:27:30,19:28:10,모란,별내
10883,8,2818,가락시장,주말,상행,0,8192,19:36:30,19:37:10,모란,별내
10884,8,2818,가락시장,주말,상행,0,8194,19:45:30,19:46:10,모란,별내
10885,8,2818,가락시장,주말,상행,0,8196,19:54:30,19:55:10,모란,별내
10886,8,2818,가락시장,주말,상행,0,8198,20:03:30,20:04:10,모란,별내
10887,8,2818,가락시장,주말,상행,0,8200,20:12:30,20:13:10,모란,별내
10888,8,2818,가락시장,주말,상행,0,8202,20:21:30,20:22:10,모란,별내
10889,8,2818,가락시장,주말,상행,0,8204,20:30:30,20:31:10,모란,별내
10890,8,2818,가락시장,주말,상행,0,8206,20:39:30,20:40:10,모란,별내
10891,8,2818,가락시장,주말,상행,0,8208,20:48:30,20:49:10,모란,별내
10892,8,2818,가락시장,주말,상행,0,8210,20:57:30,20:58:10,모란,별내
10893,8,2818,가락시장,주말,상행,0,8212,21:06:30,21:07:10,모란,별내
10894,8,2818,가락시장,주말,상행,0,8214,21:15:30,21:16:10,모란,별내
10895,8,2818,가락시장,주말,상행,0,8216,21:24:30,21:25:10,모란,별내
10896,8,2818,가락시장,주말,상행,0,8218,21:33:30,21:34:10,모란,별내
10897,8,2818,가락시장,주말,상행,0,8220,21:43:30,21:44:10,모란,별내
10898,8,2818,가락시장,주말,상행,0,8222,21:53:30,21:54:10,모란,별내
10899,8,2818,가락시장,주말,상행,0,8224,22:03:30,22:04:10,모란,별내
10900,8,2818,가락시장,주말,상행,0,8226,22:13:30,22:14:10,모란,별내
10901,8,2818,가락시장,주말,상행,0,8228,22:25:30,22:26:10,모란,별내
10902,8,2818,가락시장,주말,상행,0,8230,22:37:30,22:38:10,모란,별내
10903,8,2818,가락시장,주말,상행,0,8232,22:49:30,22:50:10,모란,별내
10904,8,2818,가락시장,주말,상행,0,8234,23:01:30,23:02:10,모란,별내
10905,8,2818,가락시장,주말,상행,0,8236,23:13:30,23:14:10,모란,별내
10906,8,2818,가락시장,주말,상행,0,8238,23:28:30,23:29:10,모란,별내
10907,8,2818,가락시장,주말,상행,0,8240,23:43:30,23:44:10,모란,암사
10908,8,2818,가락시장,주말,상행,0,8242,23:58:30,23:59:10,모란,잠실
10909,8,2818,가락시장,주말,하행,0,8001,,5:26:00,가락시장,모란
10910,8,2818,가락시장,주말,하행,0,8003,5:43:30,5:44:10,암사,모란
10911,8,2818,가락시장,주말,하행,0,8005,5:53:50,5:54:30,구리,모란
10912,8,2818,가락시장,주말,하행,0,8007,6:04:20,6:05:00,별내,모란
10913,8,2818,가락시장,주말,하행,0,8009,6:15:20,6:16:00,별내,모란
10914,8,2818,가락시장,주말,하행,0,8011,6:26:20,6:27:00,별내,모란
10915,8,2818,가락시장,주말,하행,0,8013,6:37:20,6:38:00,별내,모란
10916,8,2818,가락시장,주말,하행,0,8015,6:48:20,6:49:00,별내,모란
10917,8,2818,가락시장,주말,하행,0,8017,6:59:20,7:00:00,별내,모란
10918,8,2818,가락시장,주말,하행,0,8019,7:08:50,7:09:30,별내,모란
10919,8,2818,가락시장,주말,하행,0,8021,7:18:20,7:19:00,별내,모란
10920,8,2818,가락시장,주말,하행,0,8023,7:27:20,7:28:00,별내,모란
10921,8,2818,가락시장,주말,하행,0,8025,7:36:20,7:37:00,별내,모란
