호선,역명,역코드,요일,시간,분,상하행,직통여부,구간시작역코드,구간시작역,구간종료역코드,구간종료역,직전역코드,직전역,congestionCar,요일(한글)
4호선,미아사거리역,416,MON,06,00,0,1,456,오이도역,409,불암산역,417,길음역,"[5, 15, 29, 23, 19, 23, 43, 24, 17, 11]",월요일
4호선,미아사거리역,416,MON,06,10,0,1,456,오이도역,409,불암산역,417,길음역,"[10, 2, 15, 18, 8, 14, 18, 10, 12, 12]",월요일
4호선,미아사거리역,416,MON,06,20,0,1,456,오이도역,409,불암산역,417,길음역,"[7, 12, 19, 17, 10, 11, 18, 15, 8, 12]",월요일
4호선,미아사거리역,416,MON,06,30,0,1,456,오이도역,409,불암산역,417,길음역,"[7, 15, 13, 15, 8, 18, 21, 14, 14, 4]",월요일
4호선,미아사거리역,416,MON,06,40,0,1,456,오이도역,409,불암산역,417,길음역,"[5, 11, 14, 12, 11, 11, 15, 8, 11, 11]",월요일
4호선,미아사거리역,416,MON,06,50,0,1,456,오이도역,409,불암산역,417,길음역,"[5, 10, 9, 17, 12, 16, 21, 15, 12, 12]",월요일
4호선,미아사거리역,416,MON,06,00,0,0,453,안산역,409,불암산역,417,길음역,"[5, 15, 29, 23, 19, 23, 43, 24, 17, 11]",월요일
4호선,미아사거리역,416,MON,06,10,0,0,453,안산역,409,불암산역,417,길음역,"[7, 1, 10, 12, 5, 9, 12, 7, 8, 8]",월요일
4호선,미아사거리역,416,MON,06,20,0,0,453,안산역,409,불암산역,417,길음역,"[9, 14, 23, 21, 12, 14, 22, 19, 10, 14]",월요일
4호선,미아사거리역,416,MON,06,30,0,0,453,안산역,409,불암산역,417,길음역,"[9, 19, 15, 19, 10, 22, 26, 17, 17, 5]",월요일
4호선,미아사거리역,416,MON,06,40,0,0,453,안산역,409,불암산역,417,길음역,"[9, 20, 25, 22, 20, 20, 28, 14, 21, 21]",월요일
4호선,미아사거리역,416,MON,06,50,0,0,453,안산역,409,불암산역,417,길음역,"[8, 16, 15, 26, 19, 25, 33, 22, 18, 19]",월요일
4호선,미아사거리역,416,MON,07,00,1,1,409,불암산역,456,오이도역,415,미아역,"[66, 66, 74, 62, 76, 72, 62, 64, 53, 74]",월요일
4호선,미아사거리역,416,MON,07,10,1,1,409,불암산역,456,오이도역,415,미아역,"[69, 64, 69, 78, 80, 89, 88, 74, 71, 77]",월요일
4호선,미아사거리역,416,MON,07,20,1,1,409,불암산역,456,오이도역,415,미아역,"[90, 93, 92, 90, 107, 96, 98, 93, 93, 98]",월요일
4호선,미아사거리역,416,MON,07,30,1,1,409,불암산역,456,오이도역,415,미아역,"[82, 106, 109, 92, 97, 92, 117, 111, 82, 93]",월요일
4호선,미아사거리역,416,MON,07,40,1,1,409,불암산역,456,오이도역,415,미아역,"[95, 99, 109, 104, 116, 122, 119, 118, 109, 98]",월요일
4호선,미아사거리역,416,MON,07,50,1,1,409,불암산역,456,오이도역,415,미아역,"[97, 89, 113, 109, 118, 134, 141, 122, 115, 102]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,409,불암산역,433,사당역,415,미아역,"[70, 70, 79, 65, 81, 77, 66, 67, 57, 79]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,409,불암산역,433,사당역,415,미아역,"[64, 60, 65, 73, 75, 83, 82, 69, 66, 72]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,409,불암산역,433,사당역,415,미아역,"[105, 109, 108, 105, 125, 112, 115, 108, 109, 114]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,409,불암산역,433,사당역,415,미아역,"[93, 120, 123, 104, 110, 104, 132, 126, 92, 105]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,409,불암산역,433,사당역,415,미아역,"[97, 101, 111, 106, 119, 124, 122, 120, 111, 99]",월요일
4호선,미아사거리역,416,MON,07,50,1,0,409,불암산역,433,사당역,415,미아역,"[48, 44, 55, 53, 58, 66, 69, 60, 56, 50]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,409,불암산역,456,오이도역,415,미아역,"[67, 67, 75, 63, 77, 73, 63, 64, 54, 75]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,409,불암산역,456,오이도역,415,미아역,"[70, 65, 70, 79, 81, 90, 89, 75, 72, 78]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,409,불암산역,456,오이도역,415,미아역,"[96, 100, 99, 96, 115, 103, 105, 100, 100, 105]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,409,불암산역,456,오이도역,415,미아역,"[87, 112, 115, 98, 103, 98, 124, 118, 87, 98]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,409,불암산역,456,오이도역,415,미아역,"[101, 105, 116, 111, 124, 130, 127, 126, 116, 104]",월요일
4호선,미아사거리역,416,MON,07,50,1,0,409,불암산역,456,오이도역,415,미아역,"[89, 81, 103, 99, 108, 122, 129, 111, 105, 93]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,411,노원역,456,오이도역,415,미아역,"[66, 66, 74, 62, 76, 72, 62, 64, 53, 74]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,411,노원역,456,오이도역,415,미아역,"[69, 64, 69, 78, 80, 89, 88, 74, 71, 77]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,411,노원역,456,오이도역,415,미아역,"[90, 93, 92, 90, 107, 96, 98, 93, 93, 98]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,411,노원역,456,오이도역,415,미아역,"[82, 106, 109, 92, 97, 92, 117, 111, 82, 93]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,411,노원역,456,오이도역,415,미아역,"[95, 99, 109, 104, 116, 122, 119, 118, 109, 98]",월요일
4호선,미아사거리역,416,MON,07,50,1,0,411,노원역,456,오이도역,415,미아역,"[97, 89, 113, 109, 118, 134, 141, 122, 115, 102]",월요일
4호선,미아사거리역,416,MON,07,00,0,0,433,사당역,405,진접역,417,길음역,"[16, 19, 17, 20, 15, 13, 19, 22, 16, 12]",월요일
4호선,미아사거리역,416,MON,07,10,0,0,433,사당역,405,진접역,417,길음역,"[9, 15, 14, 14, 12, 10, 14, 16, 15, 10]",월요일
4호선,미아사거리역,416,MON,07,20,0,0,433,사당역,405,진접역,417,길음역,"[9, 16, 10, 11, 9, 13, 17, 14, 11, 11]",월요일
4호선,미아사거리역,416,MON,07,30,0,0,433,사당역,405,진접역,417,길음역,"[14, 17, 14, 14, 15, 15, 20, 25, 11, 13]",월요일
4호선,미아사거리역,416,MON,07,40,0,0,433,사당역,405,진접역,417,길음역,"[14, 21, 21, 25, 18, 17, 19, 18, 15, 11]",월요일
4호선,미아사거리역,416,MON,07,50,0,0,433,사당역,405,진접역,417,길음역,"[18, 18, 23, 31, 17, 17, 18, 17, 20, 12]",월요일
4호선,미아사거리역,416,MON,07,00,0,1,456,오이도역,409,불암산역,417,길음역,"[13, 15, 14, 17, 13, 10, 16, 18, 13, 10]",월요일
4호선,미아사거리역,416,MON,07,10,0,1,456,오이도역,409,불암산역,417,길음역,"[7, 12, 10, 11, 9, 8, 11, 12, 11, 8]",월요일
4호선,미아사거리역,416,MON,07,20,0,1,456,오이도역,409,불암산역,417,길음역,"[8, 15, 9, 10, 8, 12, 15, 13, 10, 10]",월요일
4호선,미아사거리역,416,MON,07,30,0,1,456,오이도역,409,불암산역,417,길음역,"[14, 17, 14, 14, 15, 15, 20, 25, 11, 13]",월요일
4호선,미아사거리역,416,MON,07,40,0,1,456,오이도역,409,불암산역,417,길음역,"[13, 19, 19, 22, 16, 15, 17, 16, 13, 10]",월요일
4호선,미아사거리역,416,MON,07,50,0,1,456,오이도역,409,불암산역,417,길음역,"[7, 8, 10, 13, 7, 7, 7, 7, 8, 5]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,405,진접역,433,사당역,415,미아역,"[67, 67, 75, 63, 77, 73, 63, 64, 54, 75]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,405,진접역,433,사당역,415,미아역,"[73, 68, 74, 84, 86, 95, 93, 79, 75, 83]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,405,진접역,433,사당역,415,미아역,"[88, 91, 90, 88, 105, 94, 96, 91, 91, 96]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,405,진접역,433,사당역,415,미아역,"[86, 110, 113, 96, 101, 96, 122, 115, 85, 97]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,405,진접역,433,사당역,415,미아역,"[96, 100, 110, 105, 117, 123, 120, 119, 110, 99]",월요일
4호선,미아사거리역,416,MON,07,50,1,0,405,진접역,433,사당역,415,미아역,"[109, 100, 126, 122, 133, 151, 159, 137, 129, 114]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,412,창동역,433,사당역,415,미아역,"[52, 52, 59, 49, 60, 57, 49, 50, 42, 59]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,412,창동역,433,사당역,415,미아역,"[57, 53, 57, 65, 67, 74, 73, 61, 59, 64]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,412,창동역,433,사당역,415,미아역,"[69, 72, 71, 69, 82, 74, 75, 71, 71, 75]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,412,창동역,433,사당역,415,미아역,"[61, 79, 81, 69, 73, 69, 87, 83, 61, 69]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,412,창동역,433,사당역,415,미아역,"[72, 75, 82, 78, 88, 92, 90, 89, 82, 73]",월요일
4호선,미아사거리역,416,MON,07,50,1,0,412,창동역,433,사당역,415,미아역,"[78, 71, 90, 87, 95, 107, 113, 98, 92, 81]",월요일
4호선,미아사거리역,416,MON,07,00,0,0,453,안산역,409,불암산역,417,길음역,"[8, 10, 9, 11, 8, 7, 10, 12, 8, 6]",월요일
4호선,미아사거리역,416,MON,07,10,0,0,453,안산역,409,불암산역,417,길음역,"[7, 12, 10, 11, 9, 8, 11, 12, 11, 8]",월요일
4호선,미아사거리역,416,MON,07,20,0,0,453,안산역,409,불암산역,417,길음역,"[8, 15, 9, 10, 8, 12, 15, 13, 10, 10]",월요일
4호선,미아사거리역,416,MON,07,30,0,0,453,안산역,409,불암산역,417,길음역,"[14, 17, 14, 14, 15, 15, 20, 25, 11, 13]",월요일
4호선,미아사거리역,416,MON,07,40,0,0,453,안산역,409,불암산역,417,길음역,"[6, 9, 9, 11, 8, 8, 9, 8, 7, 5]",월요일
4호선,미아사거리역,416,MON,07,50,0,0,453,안산역,409,불암산역,417,길음역,"[17, 17, 22, 29, 16, 16, 17, 16, 19, 11]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,412,창동역,456,오이도역,415,미아역,"[66, 66, 74, 62, 76, 72, 62, 64, 53, 74]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,412,창동역,456,오이도역,415,미아역,"[69, 64, 69, 78, 80, 89, 88, 74, 71, 77]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,412,창동역,456,오이도역,415,미아역,"[90, 93, 92, 90, 107, 96, 98, 93, 93, 98]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,412,창동역,456,오이도역,415,미아역,"[82, 106, 109, 92, 97, 92, 117, 111, 82, 93]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,412,창동역,456,오이도역,415,미아역,"[95, 99, 109, 104, 116, 122, 119, 118, 109, 98]",월요일
4호선,미아사거리역,416,MON,07,50,1,0,412,창동역,456,오이도역,415,미아역,"[36, 33, 41, 40, 44, 49, 52, 45, 42, 37]",월요일
4호선,미아사거리역,416,MON,07,00,1,0,409,불암산역,453,안산역,415,미아역,"[75, 75, 84, 70, 86, 82, 71, 72, 61, 84]",월요일
4호선,미아사거리역,416,MON,07,10,1,0,409,불암산역,453,안산역,415,미아역,"[94, 88, 94, 107, 110, 122, 120, 101, 97, 106]",월요일
4호선,미아사거리역,416,MON,07,20,1,0,409,불암산역,453,안산역,415,미아역,"[125, 130, 128, 124, 149, 133, 136, 129, 129, 136]",월요일
4호선,미아사거리역,416,MON,07,30,1,0,409,불암산역,453,안산역,415,미아역,"[91, 116, 120, 101, 107, 101, 129, 122, 90, 102]",월요일
4호선,미아사거리역,416,MON,07,40,1,0,409,불암산역,453,안산역,415,미아역,"[85, 88, 97, 93, 104, 109, 106, 105, 97, 87]",월요일
