호선,역명,시간,상하행,평일주말,혼잡도리스트,추천칸
3호선,녹번역,7,1,0,"[90, 98, 98, 100, 105, 95, 101, 95, 91, 84]",10
3호선,녹번역,7,1,1,"[19, 25, 25, 23, 22, 19, 24, 21, 22, 17]",10
3호선,녹번역,8,0,0,"[13, 13, 11, 10, 11, 12, 11, 12, 13, 9]",10
3호선,녹번역,8,0,1,"[16, 13, 15, 11, 15, 13, 10, 11, 11, 10]",7
3호선,녹번역,8,1,0,"[87, 91, 95, 95, 104, 87, 97, 96, 95, 86]",10
3호선,녹번역,8,1,1,"[39, 41, 37, 37, 42, 41, 35, 37, 34, 31]",10
3호선,녹번역,9,0,0,"[11, 11, 11, 10, 12, 12, 11, 11, 9, 9]",9
3호선,녹번역,9,0,1,"[19, 18, 21, 20, 25, 22, 19, 17, 17, 15]",10
3호선,녹번역,9,1,0,"[50, 52, 55, 54, 55, 52, 50, 53, 51, 39]",10
3호선,녹번역,9,1,1,"[41, 40, 40, 41, 41, 43, 39, 42, 42, 28]",10
3호선,녹번역,10,0,0,"[11, 11, 11, 12, 13, 11, 9, 9, 10, 9]",7
3호선,녹번역,10,0,1,"[21, 18, 21, 19, 26, 24, 17, 15, 16, 15]",8
3호선,녹번역,10,1,0,"[38, 42, 42, 43, 41, 38, 43, 42, 41, 30]",10
3호선,녹번역,10,1,1,"[37, 39, 44, 37, 46, 37, 39, 41, 39, 34]",10
3호선,녹번역,11,0,0,"[19, 16, 17, 18, 21, 18, 16, 16, 13, 13]",9
3호선,녹번역,11,0,1,"[22, 21, 26, 25, 30, 23, 19, 20, 17, 19]",9
3호선,녹번역,11,1,0,"[30, 29, 33, 30, 31, 29, 30, 31, 29, 22]",10
3호선,녹번역,11,1,1,"[41, 44, 47, 43, 44, 43, 40, 44, 42, 33]",10
3호선,녹번역,12,0,0,"[25, 25, 24, 24, 28, 24, 22, 18, 19, 20]",8
3호선,녹번역,12,0,1,"[23, 21, 26, 24, 29, 25, 21, 21, 18, 23]",9
3호선,녹번역,12,1,0,"[27, 28, 30, 30, 27, 28, 26, 28, 27, 21]",10
3호선,녹번역,12,1,1,"[42, 39, 41, 41, 39, 36, 38, 38, 35, 33]",10
3호선,녹번역,13,0,0,"[28, 23, 27, 27, 30, 25, 22, 23, 21, 23]",9
3호선,녹번역,13,0,1,"[28, 28, 28, 25, 29, 33, 24, 24, 22, 22]",9
3호선,녹번역,13,1,0,"[32, 30, 32, 33, 32, 32, 30, 34, 34, 27]",10
3호선,녹번역,13,1,1,"[32, 34, 36, 30, 35, 33, 31, 34, 28, 32]",9
3호선,녹번역,14,0,0,"[29, 29, 29, 29, 33, 30, 26, 24, 23, 23]",9
3호선,녹번역,14,0,1,"[33, 30, 32, 29, 34, 30, 29, 31, 28, 27]",10
3호선,녹번역,14,1,0,"[20, 20, 21, 21, 21, 21, 20, 22, 21, 17]",10
3호선,녹번역,14,1,1,"[31, 32, 33, 36, 38, 37, 33, 35, 35, 33]",1
3호선,녹번역,15,0,0,"[53, 46, 50, 48, 60, 49, 44, 40, 40, 35]",10
3호선,녹번역,15,0,1,"[31, 34, 34, 33, 37, 35, 31, 30, 31, 31]",8
3호선,녹번역,15,1,0,"[24, 25, 29, 29, 26, 28, 25, 28, 25, 22]",10
3호선,녹번역,15,1,1,"[32, 33, 34, 34, 37, 31, 32, 37, 31, 29]",10
3호선,녹번역,16,0,0,"[58, 49, 50, 49, 55, 50, 46, 43, 47, 44]",8
3호선,녹번역,16,0,1,"[45, 41, 46, 41, 48, 44, 42, 41, 36, 40]",9
3호선,녹번역,16,1,0,"[25, 27, 28, 29, 26, 24, 27, 28, 28, 23]",10
3호선,녹번역,16,1,1,"[32, 31, 37, 33, 37, 34, 38, 35, 39, 29]",10
3호선,녹번역,17,0,0,"[77, 81, 76, 73, 74, 72, 72, 73, 65, 65]",9
3호선,녹번역,17,0,1,"[47, 45, 51, 45, 48, 53, 44, 44, 44, 41]",10
3호선,녹번역,17,1,0,"[16, 18, 17, 16, 18, 15, 17, 20, 21, 16]",6
3호선,녹번역,17,1,1,"[23, 29, 27, 27, 28, 30, 27, 32, 31, 24]",1
3호선,녹번역,18,0,0,"[111, 113, 120, 118, 116, 112, 122, 109, 116, 104]",10
3호선,녹번역,18,0,1,"[47, 41, 42, 45, 49, 45, 42, 41, 40, 39]",10
3호선,녹번역,18,1,0,"[15, 15, 15, 18, 16, 14, 17, 18, 18, 15]",6
3호선,녹번역,18,1,1,"[13, 15, 13, 18, 17, 17, 17, 21, 19, 16]",1
3호선,녹번역,19,0,0,"[81, 82, 77, 88, 79, 76, 69, 73, 74, 73]",7
3호선,녹번역,19,0,1,"[36, 36, 37, 35, 41, 40, 38, 34, 35, 31]",10
3호선,녹번역,19,1,0,"[10, 10, 11, 11, 13, 10, 12, 13, 12, 9]",10
3호선,녹번역,19,1,1,"[12, 16, 14, 13, 15, 16, 14, 15, 14, 12]",1
3호선,녹번역,20,0,0,"[55, 54, 50, 48, 51, 49, 49, 47, 48, 44]",10
3호선,녹번역,20,0,1,"[39, 39, 39, 35, 40, 37, 37, 30, 37, 35]",8
3호선,녹번역,20,1,0,"[7, 7, 9, 8, 8, 8, 7, 9, 9, 7]",1
3호선,녹번역,20,1,1,"[8, 11, 10, 10, 11, 12, 11, 10, 13, 10]",1
3호선,녹번역,21,0,0,"[44, 41, 43, 43, 42, 41, 39, 39, 41, 39]",7
3호선,녹번역,21,0,1,"[46, 43, 49, 39, 42, 42, 35, 39, 40, 35]",7
3호선,녹번역,21,1,0,"[7, 10, 9, 9, 10, 9, 9, 10, 10, 9]",1
3호선,녹번역,21,1,1,"[10, 10, 11, 12, 13, 12, 10, 15, 13, 12]",1
3호선,녹번역,22,0,0,"[43, 38, 37, 34, 39, 35, 37, 38, 38, 35]",4
3호선,녹번역,22,0,1,"[47, 34, 38, 37, 45, 36, 39, 39, 42, 34]",2
3호선,녹번역,22,1,0,"[5, 6, 6, 10, 8, 7, 7, 9, 9, 7]",1
3호선,녹번역,22,1,1,"[7, 10, 13, 13, 17, 13, 8, 17, 13, 12]",1
3호선,녹번역,23,0,0,"[32, 31, 26, 27, 21, 25, 22, 21, 25, 25]",5
3호선,녹번역,23,0,1,"[40, 35, 35, 29, 31, 37, 28, 24, 27, 24]",8
3호선,녹번역,23,1,0,"[5, 6, 5, 7, 5, 6, 6, 6, 6, 5]",1
3호선,녹번역,23,1,1,"[8, 13, 15, 15, 14, 18, 15, 13, 10, 10]",1
3호선,녹번역,0,0,0,"[9, 10, 7, 8, 10, 8, 6, 7, 10, 8]",7
3호선,녹번역,0,0,1,"[7, 7, 6, 6, 7, 7, 7, 6, 8, 8]",3
3호선,녹번역,0,1,0,"[48, 49, 46, 54, 56, 57, 53, 52, 50, 41]",10
3호선,녹번역,0,1,1,"[18, 22, 20, 23, 23, 19, 20, 19, 25, 13]",10
3호선,대청역,5,0,0,"[10, 14, 15, 18, 17, 14, 14, 12, 10, 8]",10
3호선,대청역,5,0,1,"[5, 7, 10, 11, 8, 5, 5, 5, 5, 3]",10
3호선,대청역,5,1,0,"[13, 20, 22, 25, 27, 27, 16, 14, 12, 9]",10
3호선,대청역,5,1,1,"[5, 9, 11, 14, 14, 14, 6, 6, 7, 4]",10
3호선,대청역,6,0,0,"[10, 14, 15, 18, 17, 14, 14, 12, 10, 8]",10
3호선,대청역,6,0,1,"[5, 7, 10, 11, 8, 5, 5, 5, 5, 3]",10
3호선,대청역,6,1,0,"[13, 20, 22, 25, 27, 27, 16, 14, 12, 9]",10
3호선,대청역,6,1,1,"[5, 9, 11, 14, 14, 14, 6, 6, 7, 4]",10
3호선,대청역,7,0,0,"[28, 33, 36, 45, 40, 43, 41, 31, 30, 27]",10
3호선,대청역,7,0,1,"[6, 8, 10, 11, 13, 10, 11, 11, 9, 5]",10
3호선,대청역,7,1,0,"[25, 31, 33, 41, 42, 42, 29, 27, 23, 17]",10
3호선,대청역,7,1,1,"[4, 6, 8, 8, 12, 10, 6, 5, 6, 5]",1
3호선,대청역,8,0,0,"[36, 41, 53, 60, 59, 64, 54, 45, 39, 38]",1
3호선,대청역,8,0,1,"[13, 19, 21, 23, 24, 23, 21, 15, 16, 11]",10
3호선,대청역,8,1,0,"[24, 26, 30, 33, 38, 31, 24, 21, 18, 19]",9
3호선,대청역,8,1,1,"[7, 9, 8, 13, 13, 13, 8, 7, 7, 7]",1
3호선,대청역,9,0,0,"[22, 29, 35, 36, 40, 43, 39, 33, 25, 23]",1
3호선,대청역,9,0,1,"[14, 19, 23, 23, 27, 28, 24, 20, 17, 12]",10
3호선,대청역,9,1,0,"[9, 12, 13, 17, 17, 14, 11, 8, 8, 7]",10
3호선,대청역,9,1,1,"[7, 10, 10, 15, 15, 14, 10, 7, 7, 6]",10
3호선,대청역,10,0,0,"[13, 17, 26, 30, 34, 34, 28, 22, 16, 12]",10
3호선,대청역,10,0,1,"[15, 21, 26, 27, 33, 33, 33, 24, 17, 14]",10
3호선,대청역,10,1,0,"[6, 9, 12, 13, 14, 13, 10, 8, 7, 5]",10
3호선,대청역,10,1,1,"[7, 9, 12, 16, 15, 15, 10, 8, 7, 7]",1
3호선,대청역,11,0,0,"[10, 15, 22, 29, 33, 28, 23, 19, 14, 11]",1
3호선,대청역,11,0,1,"[13, 17, 24, 26, 33, 32, 29, 23, 17, 13]",1
3호선,대청역,11,1,0,"[9, 11, 14, 18, 16, 18, 12, 9, 8, 7]",10
3호선,대청역,11,1,1,"[11, 15, 16, 17, 19, 18, 14, 12, 9, 7]",10
3호선,대청역,12,0,0,"[13, 16, 28, 30, 38, 34, 30, 22, 16, 14]",1
3호선,대청역,12,0,1,"[11, 15, 24, 25, 32, 26, 24, 20, 16, 10]",10
3호선,대청역,12,1,0,"[13, 13, 18, 19, 22, 22, 14, 12, 11, 9]",10
3호선,대청역,12,1,1,"[14, 15, 17, 20, 23, 19, 16, 14, 11, 7]",10
3호선,대청역,13,0,0,"[10, 15, 18, 22, 32, 29, 23, 17, 13, 11]",1
3호선,대청역,13,0,1,"[16, 20, 25, 28, 34, 34, 28, 21, 16, 15]",10
3호선,대청역,13,1,0,"[17, 20, 20, 26, 26, 28, 20, 15, 16, 12]",10
3호선,대청역,13,1,1,"[15, 17, 17, 19, 27, 22, 19, 13, 12, 11]",10
3호선,대청역,14,0,0,"[11, 17, 19, 26, 36, 29, 21, 16, 12, 10]",10
3호선,대청역,14,0,1,"[8, 13, 16, 17, 26, 23, 19, 17, 12, 9]",1
3호선,대청역,14,1,0,"[19, 22, 25, 31, 34, 33, 24, 18, 17, 15]",10
3호선,대청역,14,1,1,"[12, 16, 21, 21, 26, 26, 17, 16, 11, 12]",9
3호선,대청역,15,0,0,"[11, 14, 22, 27, 32, 35, 23, 17, 12, 10]",10
3호선,대청역,15,0,1,"[11, 12, 17, 22, 26, 27, 24, 19, 14, 11]",1
3호선,대청역,15,1,0,"[20, 22, 24, 26, 30, 30, 24, 19, 18, 14]",10
3호선,대청역,15,1,1,"[17, 19, 25, 27, 30, 32, 22, 17, 15, 15]",9
3호선,대청역,16,0,0,"[13, 15, 19, 24, 28, 26, 23, 18, 14, 12]",10
3호선,대청역,16,0,1,"[12, 12, 21, 24, 26, 26, 25, 18, 17, 13]",1
3호선,대청역,16,1,0,"[24, 31, 34, 36, 42, 43, 35, 27, 29, 24]",1
3호선,대청역,16,1,1,"[20, 21, 25, 26, 31, 32, 24, 21, 20, 20]",1
3호선,대청역,17,0,0,"[16, 20, 24, 28, 30, 29, 28, 20, 20, 16]",1
3호선,대청역,17,0,1,"[10, 14, 17, 21, 23, 25, 23, 17, 13, 13]",1
3호선,대청역,17,1,0,"[36, 46, 50, 51, 56, 55, 42, 43, 41, 38]",1
3호선,대청역,17,1,1,"[20, 22, 25, 32, 37, 31, 27, 21, 19, 17]",10
3호선,대청역,18,0,0,"[19, 21, 23, 23, 29, 31, 27, 23, 20, 19]",1
3호선,대청역,18,0,1,"[8, 9, 10, 14, 20, 20, 16, 10, 11, 9]",1
3호선,대청역,18,1,0,"[50, 57, 55, 61, 67, 59, 53, 52, 52, 45]",10
3호선,대청역,18,1,1,"[18, 24, 26, 27, 33, 29, 21, 22, 20, 15]",10
3호선,대청역,19,0,0,"[11, 12, 16, 16, 19, 18, 17, 13, 9, 11]",9
3호선,대청역,19,0,1,"[3, 6, 6, 10, 11, 11, 10, 8, 7, 6]",1
3호선,대청역,19,1,0,"[25, 27, 26, 34, 40, 38, 27, 26, 26, 23]",10
3호선,대청역,19,1,1,"[14, 14, 16, 23, 21, 18, 17, 17, 13, 15]",9
3호선,대청역,20,0,0,"[4, 6, 9, 11, 12, 15, 11, 7, 6, 5]",1
3호선,대청역,20,0,1,"[4, 8, 10, 9, 12, 14, 10, 6, 5, 5]",1
3호선,대청역,20,1,0,"[17, 18, 19, 24, 28, 23, 20, 19, 17, 16]",10
3호선,대청역,20,1,1,"[16, 16, 18, 22, 24, 23, 19, 15, 10, 14]",9
3호선,대청역,21,0,0,"[5, 6, 9, 12, 10, 11, 11, 7, 7, 4]",10
3호선,대청역,21,0,1,"[5, 5, 9, 8, 12, 13, 9, 6, 5, 5]",1
3호선,대청역,21,1,0,"[17, 19, 19, 24, 28, 27, 20, 16, 17, 16]",8
3호선,대청역,21,1,1,"[12, 14, 15, 17, 24, 19, 18, 14, 12, 11]",10
3호선,대청역,22,0,0,"[5, 8, 9, 10, 11, 14, 8, 6, 5, 5]",1
3호선,대청역,22,0,1,"[6, 9, 7, 9, 9, 13, 10, 8, 7, 5]",10
3호선,대청역,22,1,0,"[20, 22, 24, 28, 38, 30, 27, 20, 24, 22]",1
3호선,대청역,22,1,1,"[13, 17, 18, 19, 28, 27, 17, 17, 20, 13]",1
3호선,대청역,23,0,0,"[3, 4, 5, 6, 7, 7, 7, 4, 4, 3]",1
3호선,대청역,23,0,1,"[3, 5, 6, 7, 7, 11, 8, 4, 5, 3]",1
3호선,대청역,23,1,0,"[7, 11, 10, 14, 17, 13, 12, 8, 11, 9]",1
3호선,대청역,23,1,1,"[8, 9, 10, 14, 14, 14, 11, 13, 7, 10]",9
3호선,대청역,0,0,0,"[10, 14, 15, 18, 17, 14, 14, 12, 10, 8]",10
3호선,대청역,0,0,1,"[5, 7, 10, 11, 8, 5, 5, 5, 5, 3]",10
3호선,대청역,0,1,0,"[13, 20, 22, 25, 27, 27, 16, 14, 12, 9]",10
3호선,대청역,0,1,1,"[5, 9, 11, 14, 14, 14, 6, 6, 7, 4]",10
3호선,대치역,5,0,0,"[11, 16, 16, 20, 17, 14, 13, 12, 11, 8]",10
3호선,대치역,5,0,1,"[5, 8, 11, 9, 8, 6, 6, 5, 5, 3]",10
3호선,대치역,5,1,0,"[19, 20, 21, 21, 28, 29, 16, 12, 17, 15]",8
3호선,대치역,5,1,1,"[7, 9, 10, 13, 14, 13, 6, 7, 8, 7]",7
3호선,대치역,6,0,0,"[11, 16, 16, 20, 17, 14, 13, 12, 11, 8]",10
3호선,대치역,6,0,1,"[5, 8, 11, 9, 8, 6, 6, 5, 5, 3]",10
3호선,대치역,6,1,0,"[19, 20, 21, 21, 28, 29, 16, 12, 17, 15]",8
3호선,대치역,6,1,1,"[7, 9, 10, 13, 14, 13, 6, 7, 8, 7]",7
3호선,대치역,7,0,0,"[39, 42, 45, 51, 47, 46, 43, 34, 33, 28]",10
3호선,대치역,7,0,1,"[6, 10, 13, 12, 13, 10, 11, 9, 8, 6]",1
3호선,대치역,7,1,0,"[30, 32, 31, 38, 41, 39, 28, 25, 24, 26]",9
3호선,대치역,7,1,1,"[5, 7, 7, 9, 13, 10, 6, 6, 8, 7]",1
3호선,대치역,8,0,0,"[42, 53, 67, 72, 63, 66, 59, 49, 43, 41]",10
3호선,대치역,8,0,1,"[13, 21, 27, 28, 24, 25, 20, 16, 14, 11]",10
3호선,대치역,8,1,0,"[31, 29, 32, 35, 38, 33, 24, 22, 20, 23]",9
3호선,대치역,8,1,1,"[14, 12, 10, 16, 17, 16, 11, 8, 11, 11]",8
3호선,대치역,9,0,0,"[29, 35, 44, 45, 47, 49, 43, 38, 28, 26]",10
3호선,대치역,9,0,1,"[15, 21, 27, 26, 30, 28, 26, 19, 17, 12]",10
3호선,대치역,9,1,0,"[13, 13, 14, 17, 18, 15, 12, 9, 9, 9]",8
3호선,대치역,9,1,1,"[12, 13, 14, 18, 19, 18, 13, 10, 9, 10]",9
3호선,대치역,10,0,0,"[13, 20, 30, 34, 35, 36, 28, 23, 17, 13]",1
3호선,대치역,10,0,1,"[18, 25, 29, 29, 36, 34, 35, 24, 18, 14]",10
3호선,대치역,10,1,0,"[9, 11, 13, 14, 15, 15, 11, 9, 9, 8]",10
3호선,대치역,10,1,1,"[12, 11, 15, 19, 18, 17, 13, 10, 11, 12]",8
3호선,대치역,11,0,0,"[13, 20, 28, 34, 36, 30, 27, 21, 15, 11]",10
3호선,대치역,11,0,1,"[16, 21, 32, 35, 36, 32, 30, 25, 18, 14]",10
3호선,대치역,11,1,0,"[13, 12, 16, 20, 19, 20, 13, 11, 9, 10]",9
3호선,대치역,11,1,1,"[17, 16, 17, 20, 22, 21, 15, 13, 10, 12]",9
3호선,대치역,12,0,0,"[16, 22, 32, 36, 42, 36, 33, 23, 18, 15]",10
3호선,대치역,12,0,1,"[15, 20, 33, 31, 37, 29, 27, 21, 17, 12]",10
3호선,대치역,12,1,0,"[16, 15, 19, 20, 24, 23, 15, 12, 13, 12]",8
3호선,대치역,12,1,1,"[21, 18, 18, 23, 27, 25, 18, 17, 15, 13]",10
3호선,대치역,13,0,0,"[13, 18, 24, 26, 35, 30, 24, 18, 13, 12]",10
3호선,대치역,13,0,1,"[17, 22, 33, 36, 38, 36, 30, 21, 17, 16]",10
3호선,대치역,13,1,0,"[24, 22, 23, 27, 29, 30, 21, 16, 18, 18]",8
3호선,대치역,13,1,1,"[20, 21, 22, 21, 28, 26, 22, 16, 16, 15]",10
3호선,대치역,14,0,0,"[13, 20, 25, 31, 38, 32, 23, 16, 12, 10]",10
3호선,대치역,14,0,1,"[11, 19, 22, 23, 31, 28, 23, 18, 13, 10]",10
3호선,대치역,14,1,0,"[27, 23, 26, 32, 37, 36, 26, 20, 19, 21]",9
3호선,대치역,14,1,1,"[19, 18, 22, 25, 28, 29, 18, 16, 13, 17]",9
3호선,대치역,15,0,0,"[14, 19, 28, 30, 36, 36, 26, 20, 14, 11]",10
3호선,대치역,15,0,1,"[13, 16, 24, 30, 32, 30, 25, 22, 16, 11]",10
3호선,대치역,15,1,0,"[27, 24, 26, 29, 31, 34, 26, 20, 21, 19]",10
3호선,대치역,15,1,1,"[23, 22, 27, 28, 33, 33, 26, 17, 17, 18]",8
3호선,대치역,16,0,0,"[15, 19, 25, 29, 31, 30, 26, 20, 15, 13]",10
3호선,대치역,16,0,1,"[15, 16, 25, 29, 33, 30, 27, 21, 18, 13]",10
3호선,대치역,16,1,0,"[39, 38, 40, 39, 50, 47, 38, 32, 34, 34]",8
3호선,대치역,16,1,1,"[27, 22, 26, 31, 34, 32, 23, 23, 21, 22]",9
3호선,대치역,17,0,0,"[20, 27, 33, 36, 37, 34, 33, 26, 24, 18]",10
3호선,대치역,17,0,1,"[12, 17, 24, 29, 30, 30, 25, 18, 14, 14]",1
3호선,대치역,17,1,0,"[51, 48, 53, 52, 57, 58, 43, 45, 44, 47]",7
3호선,대치역,17,1,1,"[28, 25, 26, 31, 38, 31, 29, 23, 20, 23]",9
3호선,대치역,18,0,0,"[21, 24, 26, 28, 31, 31, 28, 23, 21, 20]",10
3호선,대치역,18,0,1,"[10, 12, 14, 20, 23, 24, 18, 11, 13, 10]",1
3호선,대치역,18,1,0,"[70, 65, 60, 69, 74, 64, 56, 57, 57, 58]",7
3호선,대치역,18,1,1,"[22, 26, 25, 28, 34, 29, 21, 20, 18, 19]",9
3호선,대치역,19,0,0,"[12, 15, 19, 21, 20, 19, 19, 14, 10, 11]",9
3호선,대치역,19,0,1,"[4, 6, 7, 12, 12, 11, 9, 10, 6, 7]",1
3호선,대치역,19,1,0,"[34, 28, 25, 31, 37, 37, 25, 23, 27, 28]",8
3호선,대치역,19,1,1,"[18, 15, 18, 24, 23, 19, 16, 16, 15, 16]",2
3호선,대치역,20,0,0,"[5, 9, 11, 12, 12, 15, 11, 8, 8, 5]",1
3호선,대치역,20,0,1,"[4, 7, 10, 11, 12, 14, 11, 7, 5, 6]",1
3호선,대치역,20,1,0,"[24, 22, 21, 27, 28, 25, 21, 20, 19, 21]",9
3호선,대치역,20,1,1,"[21, 17, 18, 21, 23, 24, 19, 14, 11, 16]",9
3호선,대치역,21,0,0,"[5, 7, 11, 13, 12, 14, 10, 7, 7, 4]",10
3호선,대치역,21,0,1,"[5, 6, 9, 9, 14, 13, 9, 6, 5, 4]",10
3호선,대치역,21,1,0,"[25, 21, 22, 25, 29, 28, 22, 17, 18, 19]",8
3호선,대치역,21,1,1,"[16, 15, 17, 19, 25, 20, 18, 14, 14, 12]",10
3호선,대치역,22,0,0,"[6, 8, 10, 12, 10, 12, 9, 7, 6, 5]",10
3호선,대치역,22,0,1,"[6, 7, 11, 8, 9, 14, 8, 10, 7, 5]",10
3호선,대치역,22,1,0,"[25, 22, 23, 26, 35, 27, 23, 18, 23, 22]",8
3호선,대치역,22,1,1,"[18, 17, 18, 18, 27, 25, 16, 17, 17, 18]",7
3호선,대치역,23,0,0,"[3, 5, 5, 6, 7, 6, 6, 4, 4, 3]",1
3호선,대치역,23,0,1,"[4, 6, 7, 9, 9, 10, 8, 5, 5, 4]",1
3호선,대치역,23,1,0,"[11, 11, 11, 14, 17, 13, 11, 9, 11, 12]",8
3호선,대치역,23,1,1,"[13, 10, 9, 14, 15, 14, 11, 11, 9, 10]",3
3호선,대치역,0,0,0,"[11, 16, 16, 20, 17, 14, 13, 12, 11, 8]",10
3호선,대치역,0,0,1,"[5, 8, 11, 9, 8, 6, 6, 5, 5, 3]",10
3호선,대치역,0,1,0,"[19, 20, 21, 21, 28, 29, 16, 12, 17, 15]",8
3호선,대치역,0,1,1,"[7, 9, 10, 13, 14, 13, 6, 7, 8, 7]",7
3호선,도곡역,5,0,0,"[13, 18, 18, 22, 20, 15, 14, 13, 13, 11]",10
3호선,도곡역,5,0,1,"[5, 8, 12, 10, 8, 5, 7, 6, 5, 3]",10
3호선,도곡역,5,1,0,"[18, 21, 23, 28, 37, 34, 19, 17, 15, 16]",9
3호선,도곡역,5,1,1,"[6, 10, 12, 16, 22, 17, 7, 8, 9, 7]",1
3호선,도곡역,6,0,0,"[13, 18, 18, 22, 20, 15, 14, 13, 13, 11]",10
3호선,도곡역,6,0,1,"[5, 8, 12, 10, 8, 5, 7, 6, 5, 3]",10
3호선,도곡역,6,1,0,"[18, 21, 23, 28, 37, 34, 19, 17, 15, 16]",9
3호선,도곡역,6,1,1,"[6, 10, 12, 16, 22, 17, 7, 8, 9, 7]",1
3호선,도곡역,7,0,0,"[42, 44, 49, 56, 52, 51, 47, 38, 40, 39]",8
3호선,도곡역,7,0,1,"[8, 12, 12, 12, 13, 10, 12, 10, 9, 6]",10
3호선,도곡역,7,1,0,"[32, 35, 37, 44, 50, 47, 34, 31, 26, 27]",9
3호선,도곡역,7,1,1,"[6, 7, 9, 11, 14, 13, 8, 6, 7, 7]",1
3호선,도곡역,8,0,0,"[46, 55, 70, 74, 67, 69, 62, 54, 48, 45]",10
3호선,도곡역,8,0,1,"[16, 22, 28, 29, 25, 26, 21, 18, 18, 12]",10
3호선,도곡역,8,1,0,"[34, 32, 38, 43, 46, 40, 33, 29, 22, 26]",9
3호선,도곡역,8,1,1,"[17, 14, 14, 20, 23, 22, 15, 11, 12, 14]",8
3호선,도곡역,9,0,0,"[30, 40, 50, 49, 50, 52, 47, 42, 34, 31]",1
3호선,도곡역,9,0,1,"[17, 24, 30, 31, 33, 29, 27, 23, 21, 13]",10
3호선,도곡역,9,1,0,"[15, 16, 19, 25, 27, 21, 17, 13, 11, 12]",9
3호선,도곡역,9,1,1,"[14, 15, 16, 23, 27, 23, 17, 13, 11, 12]",9
3호선,도곡역,10,0,0,"[17, 23, 32, 36, 39, 36, 30, 25, 21, 17]",1
3호선,도곡역,10,0,1,"[18, 25, 30, 30, 37, 36, 35, 27, 21, 18]",1
3호선,도곡역,10,1,0,"[10, 12, 17, 18, 21, 20, 14, 11, 10, 10]",1
3호선,도곡역,10,1,1,"[14, 14, 18, 23, 24, 22, 17, 12, 12, 15]",8
3호선,도곡역,11,0,0,"[16, 21, 29, 35, 38, 31, 27, 23, 17, 13]",10
3호선,도곡역,11,0,1,"[19, 23, 34, 39, 39, 35, 33, 28, 21, 16]",10
3호선,도곡역,11,1,0,"[16, 15, 19, 26, 27, 27, 19, 13, 12, 13]",9
3호선,도곡역,11,1,1,"[19, 18, 21, 27, 29, 26, 19, 16, 11, 14]",9
3호선,도곡역,12,0,0,"[18, 25, 35, 39, 42, 36, 35, 27, 21, 18]",1
3호선,도곡역,12,0,1,"[18, 23, 35, 33, 40, 30, 27, 24, 19, 14]",10
3호선,도곡역,12,1,0,"[18, 18, 22, 24, 29, 28, 19, 15, 14, 14]",9
3호선,도곡역,12,1,1,"[25, 21, 22, 27, 34, 31, 21, 17, 17, 15]",10
3호선,도곡역,13,0,0,"[14, 19, 26, 27, 36, 31, 26, 21, 16, 14]",1
3호선,도곡역,13,0,1,"[23, 26, 37, 38, 41, 38, 33, 24, 21, 19]",10
3호선,도곡역,13,1,0,"[27, 25, 28, 32, 39, 38, 25, 19, 20, 20]",8
3호선,도곡역,13,1,1,"[21, 22, 24, 25, 34, 33, 27, 18, 18, 17]",10
3호선,도곡역,14,0,0,"[14, 21, 27, 31, 38, 32, 24, 18, 15, 11]",10
3호선,도곡역,14,0,1,"[15, 21, 24, 24, 33, 28, 24, 21, 17, 13]",10
3호선,도곡역,14,1,0,"[31, 26, 31, 40, 46, 43, 32, 23, 22, 24]",9
3호선,도곡역,14,1,1,"[20, 20, 26, 28, 34, 34, 23, 19, 14, 18]",9
3호선,도곡역,15,0,0,"[15, 21, 31, 30, 35, 34, 25, 21, 15, 11]",10
3호선,도곡역,15,0,1,"[16, 20, 25, 32, 34, 31, 26, 24, 20, 15]",10
3호선,도곡역,15,1,0,"[30, 26, 30, 35, 39, 40, 31, 23, 23, 23]",8
3호선,도곡역,15,1,1,"[26, 24, 31, 35, 40, 36, 28, 21, 18, 21]",9
3호선,도곡역,16,0,0,"[16, 21, 29, 32, 34, 32, 28, 22, 18, 14]",10
3호선,도곡역,16,0,1,"[20, 20, 30, 30, 34, 32, 29, 24, 22, 17]",10
3호선,도곡역,16,1,0,"[44, 43, 49, 48, 63, 60, 45, 36, 37, 37]",8
3호선,도곡역,16,1,1,"[29, 25, 32, 37, 42, 41, 28, 26, 22, 25]",9
3호선,도곡역,17,0,0,"[23, 30, 36, 37, 38, 33, 33, 27, 26, 21]",10
3호선,도곡역,17,0,1,"[19, 26, 27, 33, 34, 32, 29, 22, 20, 19]",1
3호선,도곡역,17,1,0,"[58, 53, 59, 62, 73, 72, 52, 49, 46, 51]",9
3호선,도곡역,17,1,1,"[30, 29, 31, 37, 48, 40, 34, 27, 23, 28]",9
3호선,도곡역,18,0,0,"[24, 27, 30, 31, 33, 33, 31, 27, 27, 25]",1
3호선,도곡역,18,0,1,"[13, 16, 18, 23, 26, 27, 19, 14, 17, 12]",10
3호선,도곡역,18,1,0,"[81, 70, 70, 81, 93, 82, 67, 64, 61, 63]",9
3호선,도곡역,18,1,1,"[25, 29, 28, 31, 38, 34, 24, 22, 21, 21]",9
3호선,도곡역,19,0,0,"[14, 17, 22, 22, 22, 20, 19, 15, 11, 12]",9
3호선,도곡역,19,0,1,"[6, 8, 9, 14, 13, 12, 10, 9, 8, 7]",1
