호선,역명,요일,시간,분,상하행,key,실제칸값,예측칸값,로스율(상대)_1칸
7호선,대림역,MON,10,20,1,대림역_10_1_0,21,11,47.61904761904761
7호선,대림역,MON,10,30,1,대림역_10_1_0,23,11,52.17391304347826
7호선,대림역,MON,10,40,1,대림역_10_1_0,18,11,38.88888888888889
7호선,대림역,MON,10,50,1,대림역_10_1_0,21,11,47.61904761904761
7호선,대림역,MON,10,0,0,대림역_10_0_0,38,19,50.0
7호선,대림역,MON,10,10,0,대림역_10_0_0,26,19,26.923076923076923
7호선,대림역,MON,10,20,0,대림역_10_0_0,30,19,36.666666666666664
7호선,대림역,MON,10,30,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,40,0,대림역_10_0_0,19,19,0.0
7호선,대림역,MON,10,50,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,0,0,대림역_10_0_0,39,19,51.28205128205128
7호선,대림역,MON,10,10,0,대림역_10_0_0,37,19,48.64864864864865
7호선,대림역,MON,10,20,0,대림역_10_0_0,35,19,45.714285714285715
7호선,대림역,MON,10,30,0,대림역_10_0_0,29,19,34.48275862068966
7호선,대림역,MON,10,40,0,대림역_10_0_0,28,19,32.142857142857146
7호선,대림역,MON,10,50,0,대림역_10_0_0,33,19,42.42424242424242
7호선,대림역,MON,10,0,1,대림역_10_1_0,14,11,21.428571428571427
7호선,대림역,MON,10,10,1,대림역_10_1_0,14,11,21.428571428571427
7호선,대림역,MON,10,20,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,30,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,40,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,50,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,0,0,대림역_10_0_0,38,19,50.0
7호선,대림역,MON,10,10,0,대림역_10_0_0,26,19,26.923076923076923
7호선,대림역,MON,10,20,0,대림역_10_0_0,30,19,36.666666666666664
7호선,대림역,MON,10,30,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,40,0,대림역_10_0_0,19,19,0.0
7호선,대림역,MON,10,50,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,0,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,10,1,대림역_10_1_0,19,11,42.10526315789473
7호선,대림역,MON,10,20,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,30,1,대림역_10_1_0,18,11,38.88888888888889
7호선,대림역,MON,10,40,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,50,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,0,0,대림역_10_0_0,38,19,50.0
7호선,대림역,MON,10,10,0,대림역_10_0_0,26,19,26.923076923076923
7호선,대림역,MON,10,20,0,대림역_10_0_0,30,19,36.666666666666664
7호선,대림역,MON,10,30,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,40,0,대림역_10_0_0,19,19,0.0
7호선,대림역,MON,10,50,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,0,0,대림역_10_0_0,38,19,50.0
7호선,대림역,MON,10,10,0,대림역_10_0_0,26,19,26.923076923076923
7호선,대림역,MON,10,20,0,대림역_10_0_0,30,19,36.666666666666664
7호선,대림역,MON,10,30,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,40,0,대림역_10_0_0,19,19,0.0
7호선,대림역,MON,10,50,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,0,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,10,1,대림역_10_1_0,19,11,42.10526315789473
7호선,대림역,MON,10,20,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,30,1,대림역_10_1_0,18,11,38.88888888888889
7호선,대림역,MON,10,40,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,50,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,0,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,10,1,대림역_10_1_0,19,11,42.10526315789473
7호선,대림역,MON,10,20,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,30,1,대림역_10_1_0,18,11,38.88888888888889
7호선,대림역,MON,10,40,1,대림역_10_1_0,16,11,31.25
7호선,대림역,MON,10,50,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,0,1,대림역_10_1_0,22,11,50.0
7호선,대림역,MON,10,10,1,대림역_10_1_0,22,11,50.0
7호선,대림역,MON,10,20,1,대림역_10_1_0,11,11,0.0
7호선,대림역,MON,10,30,1,대림역_10_1_0,18,11,38.88888888888889
7호선,대림역,MON,10,40,1,대림역_10_1_0,9,11,22.22222222222222
7호선,대림역,MON,10,50,1,대림역_10_1_0,17,11,35.294117647058826
7호선,대림역,MON,10,0,0,대림역_10_0_0,38,19,50.0
7호선,대림역,MON,10,10,0,대림역_10_0_0,26,19,26.923076923076923
7호선,대림역,MON,10,20,0,대림역_10_0_0,30,19,36.666666666666664
7호선,대림역,MON,10,30,0,대림역_10_0_0,22,19,13.636363636363635
7호선,대림역,MON,10,40,0,대림역_10_0_0,19,19,0.0
7호선,대림역,MON,10,50,0,대림역_10_0_0,22,19,13.636363636363635
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,23,19,17.391304347826086
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,18,19,5.555555555555555
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,27,19,29.629629629629626
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,21,19,9.523809523809524
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,44,16,63.63636363636363
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,36,16,55.55555555555556
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,21,16,23.809523809523807
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,50,16,68.0
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,47,16,65.95744680851064
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,43,16,62.7906976744186
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,36,16,55.55555555555556
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,44,16,63.63636363636363
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,23,19,17.391304347826086
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,10,19,90.0
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,10,19,90.0
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,21,19,9.523809523809524
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,22,19,13.636363636363635
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,18,19,5.555555555555555
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,14,19,35.714285714285715
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,23,19,17.391304347826086
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,44,16,63.63636363636363
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,11,19,72.72727272727273
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,15,19,26.666666666666668
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,18,19,5.555555555555555
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,9,19,111.11111111111111
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,23,19,17.391304347826086
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,21,19,9.523809523809524
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,22,19,13.636363636363635
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,8,19,137.5
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,22,16,27.27272727272727
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,44,16,63.63636363636363
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,43,16,62.7906976744186
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,33,16,51.515151515151516
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,36,16,55.55555555555556
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,28,16,42.857142857142854
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,44,16,63.63636363636363
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,1,건대입구역_11_1_0,37,16,56.75675675675676
7호선,건대입구역,MON,11,10,1,건대입구역_11_1_0,42,16,61.904761904761905
7호선,건대입구역,MON,11,20,1,건대입구역_11_1_0,44,16,63.63636363636363
7호선,건대입구역,MON,11,30,1,건대입구역_11_1_0,35,16,54.285714285714285
7호선,건대입구역,MON,11,40,1,건대입구역_11_1_0,39,16,58.97435897435898
7호선,건대입구역,MON,11,50,1,건대입구역_11_1_0,31,16,48.38709677419355
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,23,19,17.391304347826086
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,0,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,10,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,건대입구역,MON,11,20,0,건대입구역_11_0_0,20,19,5.0
7호선,건대입구역,MON,11,30,0,건대입구역_11_0_0,23,19,17.391304347826086
7호선,건대입구역,MON,11,40,0,건대입구역_11_0_0,19,19,0.0
7호선,건대입구역,MON,11,50,0,건대입구역_11_0_0,17,19,11.76470588235294
7호선,대림역,MON,11,0,1,대림역_11_1_0,22,23,4.545454545454546
7호선,대림역,MON,11,10,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,20,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,30,1,대림역_11_1_0,16,23,43.75
7호선,대림역,MON,11,40,1,대림역_11_1_0,19,23,21.052631578947366
7호선,대림역,MON,11,50,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,0,1,대림역_11_1_0,22,23,4.545454545454546
7호선,대림역,MON,11,10,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,20,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,30,1,대림역_11_1_0,16,23,43.75
7호선,대림역,MON,11,40,1,대림역_11_1_0,19,23,21.052631578947366
7호선,대림역,MON,11,50,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,0,0,대림역_11_0_0,16,21,31.25
7호선,대림역,MON,11,10,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,13,21,61.53846153846154
7호선,대림역,MON,11,30,0,대림역_11_0_0,13,21,61.53846153846154
7호선,대림역,MON,11,40,0,대림역_11_0_0,13,21,61.53846153846154
7호선,대림역,MON,11,50,0,대림역_11_0_0,13,21,61.53846153846154
7호선,대림역,MON,11,0,1,대림역_11_1_0,17,23,35.294117647058826
7호선,대림역,MON,11,10,1,대림역_11_1_0,13,23,76.92307692307693
7호선,대림역,MON,11,20,1,대림역_11_1_0,16,23,43.75
7호선,대림역,MON,11,30,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,40,1,대림역_11_1_0,17,23,35.294117647058826
7호선,대림역,MON,11,50,1,대림역_11_1_0,8,23,187.5
7호선,대림역,MON,11,0,0,대림역_11_0_0,27,21,22.22222222222222
7호선,대림역,MON,11,10,0,대림역_11_0_0,26,21,19.230769230769234
7호선,대림역,MON,11,20,0,대림역_11_0_0,30,21,30.0
7호선,대림역,MON,11,30,0,대림역_11_0_0,28,21,25.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,33,21,36.36363636363637
7호선,대림역,MON,11,50,0,대림역_11_0_0,26,21,19.230769230769234
7호선,대림역,MON,11,0,0,대림역_11_0_0,6,21,250.0
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,0,1,대림역_11_1_0,28,23,17.857142857142858
7호선,대림역,MON,11,10,1,대림역_11_1_0,9,23,155.55555555555557
7호선,대림역,MON,11,20,1,대림역_11_1_0,10,23,130.0
7호선,대림역,MON,11,30,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,40,1,대림역_11_1_0,21,23,9.523809523809524
7호선,대림역,MON,11,50,1,대림역_11_1_0,21,23,9.523809523809524
7호선,대림역,MON,11,0,0,대림역_11_0_0,24,21,12.5
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,0,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,0,1,대림역_11_1_0,10,23,130.0
7호선,대림역,MON,11,10,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,20,1,대림역_11_1_0,8,23,187.5
7호선,대림역,MON,11,30,1,대림역_11_1_0,15,23,53.333333333333336
7호선,대림역,MON,11,40,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,50,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,0,0,대림역_11_0_0,24,21,12.5
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,0,1,대림역_11_1_0,22,23,4.545454545454546
7호선,대림역,MON,11,10,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,20,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,30,1,대림역_11_1_0,16,23,43.75
7호선,대림역,MON,11,40,1,대림역_11_1_0,19,23,21.052631578947366
7호선,대림역,MON,11,50,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,0,0,대림역_11_0_0,24,21,12.5
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,0,0,대림역_11_0_0,24,21,12.5
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,0,1,대림역_11_1_0,22,23,4.545454545454546
7호선,대림역,MON,11,10,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,20,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,30,1,대림역_11_1_0,16,23,43.75
7호선,대림역,MON,11,40,1,대림역_11_1_0,19,23,21.052631578947366
7호선,대림역,MON,11,50,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,0,1,대림역_11_1_0,22,23,4.545454545454546
7호선,대림역,MON,11,10,1,대림역_11_1_0,14,23,64.28571428571429
7호선,대림역,MON,11,20,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,30,1,대림역_11_1_0,16,23,43.75
7호선,대림역,MON,11,40,1,대림역_11_1_0,19,23,21.052631578947366
7호선,대림역,MON,11,50,1,대림역_11_1_0,18,23,27.77777777777778
7호선,대림역,MON,11,0,1,대림역_11_1_0,22,23,4.545454545454546
7호선,대림역,MON,11,10,1,대림역_11_1_0,17,23,35.294117647058826
7호선,대림역,MON,11,20,1,대림역_11_1_0,23,23,0.0
7호선,대림역,MON,11,30,1,대림역_11_1_0,21,23,9.523809523809524
7호선,대림역,MON,11,40,1,대림역_11_1_0,25,23,8.0
7호선,대림역,MON,11,50,1,대림역_11_1_0,12,23,91.66666666666666
7호선,대림역,MON,11,0,0,대림역_11_0_0,24,21,12.5
7호선,대림역,MON,11,10,0,대림역_11_0_0,20,21,5.0
7호선,대림역,MON,11,20,0,대림역_11_0_0,22,21,4.545454545454546
7호선,대림역,MON,11,30,0,대림역_11_0_0,14,21,50.0
7호선,대림역,MON,11,40,0,대림역_11_0_0,23,21,8.695652173913043
7호선,대림역,MON,11,50,0,대림역_11_0_0,20,21,5.0
7호선,건대입구역,MON,12,0,0,건대입구역_12_0_0,22,18,18.181818181818183
7호선,건대입구역,MON,12,10,0,건대입구역_12_0_0,19,18,5.263157894736842
7호선,건대입구역,MON,12,20,0,건대입구역_12_0_0,16,18,12.5
7호선,건대입구역,MON,12,30,0,건대입구역_12_0_0,18,18,0.0
7호선,건대입구역,MON,12,40,0,건대입구역_12_0_0,24,18,25.0
7호선,건대입구역,MON,12,50,0,건대입구역_12_0_0,25,18,28.000000000000004
7호선,건대입구역,MON,12,0,0,건대입구역_12_0_0,23,18,21.73913043478261
7호선,건대입구역,MON,12,10,0,건대입구역_12_0_0,21,18,14.285714285714285
7호선,건대입구역,MON,12,20,0,건대입구역_12_0_0,18,18,0.0
7호선,건대입구역,MON,12,30,0,건대입구역_12_0_0,23,18,21.73913043478261
7호선,건대입구역,MON,12,40,0,건대입구역_12_0_0,26,18,30.76923076923077
7호선,건대입구역,MON,12,50,0,건대입구역_12_0_0,31,18,41.935483870967744
7호선,건대입구역,MON,12,0,1,건대입구역_12_1_0,38,19,50.0
7호선,건대입구역,MON,12,10,1,건대입구역_12_1_0,42,19,54.761904761904766
7호선,건대입구역,MON,12,20,1,건대입구역_12_1_0,35,19,45.714285714285715
7호선,건대입구역,MON,12,30,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,40,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,50,1,건대입구역_12_1_0,37,19,48.64864864864865
7호선,건대입구역,MON,12,0,1,건대입구역_12_1_0,38,19,50.0
7호선,건대입구역,MON,12,10,1,건대입구역_12_1_0,42,19,54.761904761904766
7호선,건대입구역,MON,12,20,1,건대입구역_12_1_0,35,19,45.714285714285715
7호선,건대입구역,MON,12,30,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,40,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,50,1,건대입구역_12_1_0,37,19,48.64864864864865
7호선,건대입구역,MON,12,0,1,건대입구역_12_1_0,39,19,51.28205128205128
7호선,건대입구역,MON,12,10,1,건대입구역_12_1_0,45,19,57.77777777777777
7호선,건대입구역,MON,12,20,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,30,1,건대입구역_12_1_0,45,19,57.77777777777777
7호선,건대입구역,MON,12,40,1,건대입구역_12_1_0,41,19,53.65853658536586
7호선,건대입구역,MON,12,50,1,건대입구역_12_1_0,40,19,52.5
7호선,건대입구역,MON,12,0,1,건대입구역_12_1_0,38,19,50.0
7호선,건대입구역,MON,12,10,1,건대입구역_12_1_0,42,19,54.761904761904766
7호선,건대입구역,MON,12,20,1,건대입구역_12_1_0,35,19,45.714285714285715
7호선,건대입구역,MON,12,30,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,40,1,건대입구역_12_1_0,36,19,47.22222222222222
7호선,건대입구역,MON,12,50,1,건대입구역_12_1_0,37,19,48.64864864864865
7호선,건대입구역,MON,12,0,0,건대입구역_12_0_0,22,18,18.181818181818183
7호선,건대입구역,MON,12,10,0,건대입구역_12_0_0,19,18,5.263157894736842
7호선,건대입구역,MON,12,20,0,건대입구역_12_0_0,16,18,12.5
7호선,건대입구역,MON,12,30,0,건대입구역_12_0_0,18,18,0.0
7호선,건대입구역,MON,12,40,0,건대입구역_12_0_0,24,18,25.0
7호선,건대입구역,MON,12,50,0,건대입구역_12_0_0,25,18,28.000000000000004
7호선,건대입구역,MON,12,0,0,건대입구역_12_0_0,17,18,5.88235294117647
7호선,건대입구역,MON,12,10,0,건대입구역_12_0_0,18,18,0.0
7호선,건대입구역,MON,12,20,0,건대입구역_12_0_0,16,18,12.5
7호선,건대입구역,MON,12,30,0,건대입구역_12_0_0,16,18,12.5
7호선,건대입구역,MON,12,40,0,건대입구역_12_0_0,22,18,18.181818181818183
7호선,건대입구역,MON,12,50,0,건대입구역_12_0_0,17,18,5.88235294117647
7호선,건대입구역,MON,12,0,0,건대입구역_12_0_0,22,18,18.181818181818183
7호선,건대입구역,MON,12,10,0,건대입구역_12_0_0,19,18,5.263157894736842
7호선,건대입구역,MON,12,20,0,건대입구역_12_0_0,16,18,12.5
7호선,건대입구역,MON,12,30,0,건대입구역_12_0_0,18,18,0.0
7호선,건대입구역,MON,12,40,0,건대입구역_12_0_0,24,18,25.0
7호선,건대입구역,MON,12,50,0,건대입구역_12_0_0,25,18,28.000000000000004
7호선,건대입구역,MON,12,0,1,건대입구역_12_1_0,38,19,50.0
7호선,건대입구역,MON,12,10,1,건대입구역_12_1_0,42,19,54.761904761904766
7호선,건대입구역,MON,12,20,1,건대입구역_12_1_0,35,19,45.714285714285715
7호선,건대입구역,MON,12,30,1,건대입구역_12_1_0,36,19,47.22222222222222
