호선,역명,요일,시간,분,상하행,key,실제칸값,예측칸값,로스율(상대)_1칸
8호선,복정역,MON,15,50,1,복정역_15_1_0,32,27,15.625
8호선,복정역,MON,15,0,0,복정역_15_0_0,9,10,11.11111111111111
8호선,복정역,MON,15,10,0,복정역_15_0_0,9,10,11.11111111111111
8호선,복정역,MON,15,20,0,복정역_15_0_0,13,10,23.076923076923077
8호선,복정역,MON,15,30,0,복정역_15_0_0,11,10,9.090909090909092
8호선,복정역,MON,15,40,0,복정역_15_0_0,8,10,25.0
8호선,복정역,MON,15,50,0,복정역_15_0_0,10,10,0.0
8호선,복정역,MON,15,0,1,복정역_15_1_0,23,27,17.391304347826086
8호선,복정역,MON,15,10,1,복정역_15_1_0,24,27,12.5
8호선,복정역,MON,15,20,1,복정역_15_1_0,28,27,3.571428571428571
8호선,복정역,MON,15,30,1,복정역_15_1_0,28,27,3.571428571428571
8호선,복정역,MON,15,40,1,복정역_15_1_0,28,27,3.571428571428571
8호선,복정역,MON,15,50,1,복정역_15_1_0,32,27,15.625
8호선,복정역,MON,15,0,0,복정역_15_0_0,9,10,11.11111111111111
8호선,복정역,MON,15,10,0,복정역_15_0_0,9,10,11.11111111111111
8호선,복정역,MON,15,20,0,복정역_15_0_0,13,10,23.076923076923077
8호선,복정역,MON,15,30,0,복정역_15_0_0,11,10,9.090909090909092
8호선,복정역,MON,15,40,0,복정역_15_0_0,8,10,25.0
8호선,복정역,MON,15,50,0,복정역_15_0_0,10,10,0.0
8호선,복정역,MON,16,0,1,복정역_16_1_0,25,35,40.0
8호선,복정역,MON,16,10,1,복정역_16_1_0,32,35,9.375
8호선,복정역,MON,16,20,1,복정역_16_1_0,39,35,10.256410256410255
8호선,복정역,MON,16,30,1,복정역_16_1_0,33,35,6.0606060606060606
8호선,복정역,MON,16,40,1,복정역_16_1_0,43,35,18.6046511627907
8호선,복정역,MON,16,50,1,복정역_16_1_0,41,35,14.634146341463413
8호선,복정역,MON,16,0,0,복정역_16_0_0,11,14,27.27272727272727
8호선,복정역,MON,16,10,0,복정역_16_0_0,11,14,27.27272727272727
8호선,복정역,MON,16,20,0,복정역_16_0_0,15,14,6.666666666666667
8호선,복정역,MON,16,30,0,복정역_16_0_0,14,14,0.0
8호선,복정역,MON,16,40,0,복정역_16_0_0,14,14,0.0
8호선,복정역,MON,16,50,0,복정역_16_0_0,20,14,30.0
8호선,복정역,MON,16,0,1,복정역_16_1_0,25,35,40.0
8호선,복정역,MON,16,10,1,복정역_16_1_0,32,35,9.375
8호선,복정역,MON,16,20,1,복정역_16_1_0,39,35,10.256410256410255
8호선,복정역,MON,16,30,1,복정역_16_1_0,33,35,6.0606060606060606
8호선,복정역,MON,16,40,1,복정역_16_1_0,43,35,18.6046511627907
8호선,복정역,MON,16,50,1,복정역_16_1_0,41,35,14.634146341463413
8호선,복정역,MON,16,0,1,복정역_16_1_0,25,35,40.0
8호선,복정역,MON,16,10,1,복정역_16_1_0,32,35,9.375
8호선,복정역,MON,16,20,1,복정역_16_1_0,39,35,10.256410256410255
8호선,복정역,MON,16,30,1,복정역_16_1_0,33,35,6.0606060606060606
8호선,복정역,MON,16,40,1,복정역_16_1_0,43,35,18.6046511627907
8호선,복정역,MON,16,50,1,복정역_16_1_0,41,35,14.634146341463413
8호선,복정역,MON,16,0,1,복정역_16_1_0,25,35,40.0
8호선,복정역,MON,16,10,1,복정역_16_1_0,32,35,9.375
8호선,복정역,MON,16,20,1,복정역_16_1_0,39,35,10.256410256410255
8호선,복정역,MON,16,30,1,복정역_16_1_0,33,35,6.0606060606060606
8호선,복정역,MON,16,40,1,복정역_16_1_0,43,35,18.6046511627907
8호선,복정역,MON,16,50,1,복정역_16_1_0,41,35,14.634146341463413
8호선,복정역,MON,16,0,0,복정역_16_0_0,11,14,27.27272727272727
8호선,복정역,MON,16,10,0,복정역_16_0_0,11,14,27.27272727272727
8호선,복정역,MON,16,20,0,복정역_16_0_0,15,14,6.666666666666667
8호선,복정역,MON,16,30,0,복정역_16_0_0,14,14,0.0
8호선,복정역,MON,16,40,0,복정역_16_0_0,14,14,0.0
8호선,복정역,MON,16,50,0,복정역_16_0_0,20,14,30.0
8호선,복정역,MON,16,0,0,복정역_16_0_0,11,14,27.27272727272727
8호선,복정역,MON,16,10,0,복정역_16_0_0,11,14,27.27272727272727
8호선,복정역,MON,16,20,0,복정역_16_0_0,15,14,6.666666666666667
8호선,복정역,MON,16,30,0,복정역_16_0_0,14,14,0.0
8호선,복정역,MON,16,40,0,복정역_16_0_0,14,14,0.0
8호선,복정역,MON,16,50,0,복정역_16_0_0,20,14,30.0
8호선,복정역,MON,17,0,1,복정역_17_1_0,43,57,32.55813953488372
8호선,복정역,MON,17,10,1,복정역_17_1_0,52,57,9.615384615384617
8호선,복정역,MON,17,20,1,복정역_17_1_0,60,57,5.0
8호선,복정역,MON,17,30,1,복정역_17_1_0,61,57,6.557377049180328
8호선,복정역,MON,17,40,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,50,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,0,0,복정역_17_0_0,15,18,20.0
8호선,복정역,MON,17,10,0,복정역_17_0_0,15,18,20.0
8호선,복정역,MON,17,20,0,복정역_17_0_0,18,18,0.0
8호선,복정역,MON,17,30,0,복정역_17_0_0,19,18,5.263157894736842
8호선,복정역,MON,17,40,0,복정역_17_0_0,17,18,5.88235294117647
8호선,복정역,MON,17,50,0,복정역_17_0_0,22,18,18.181818181818183
8호선,복정역,MON,17,0,1,복정역_17_1_0,43,57,32.55813953488372
8호선,복정역,MON,17,10,1,복정역_17_1_0,52,57,9.615384615384617
8호선,복정역,MON,17,20,1,복정역_17_1_0,60,57,5.0
8호선,복정역,MON,17,30,1,복정역_17_1_0,61,57,6.557377049180328
8호선,복정역,MON,17,40,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,50,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,0,1,복정역_17_1_0,43,57,32.55813953488372
8호선,복정역,MON,17,10,1,복정역_17_1_0,52,57,9.615384615384617
8호선,복정역,MON,17,20,1,복정역_17_1_0,60,57,5.0
8호선,복정역,MON,17,30,1,복정역_17_1_0,61,57,6.557377049180328
8호선,복정역,MON,17,40,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,50,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,0,1,복정역_17_1_0,43,57,32.55813953488372
8호선,복정역,MON,17,10,1,복정역_17_1_0,52,57,9.615384615384617
8호선,복정역,MON,17,20,1,복정역_17_1_0,60,57,5.0
8호선,복정역,MON,17,30,1,복정역_17_1_0,61,57,6.557377049180328
8호선,복정역,MON,17,40,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,50,1,복정역_17_1_0,63,57,9.523809523809524
8호선,복정역,MON,17,0,0,복정역_17_0_0,15,18,20.0
8호선,복정역,MON,17,10,0,복정역_17_0_0,15,18,20.0
8호선,복정역,MON,17,20,0,복정역_17_0_0,18,18,0.0
8호선,복정역,MON,17,30,0,복정역_17_0_0,19,18,5.263157894736842
8호선,복정역,MON,17,40,0,복정역_17_0_0,17,18,5.88235294117647
8호선,복정역,MON,17,50,0,복정역_17_0_0,22,18,18.181818181818183
8호선,복정역,MON,17,0,0,복정역_17_0_0,15,18,20.0
8호선,복정역,MON,17,10,0,복정역_17_0_0,15,18,20.0
8호선,복정역,MON,17,20,0,복정역_17_0_0,18,18,0.0
8호선,복정역,MON,17,30,0,복정역_17_0_0,19,18,5.263157894736842
8호선,복정역,MON,17,40,0,복정역_17_0_0,17,18,5.88235294117647
8호선,복정역,MON,17,50,0,복정역_17_0_0,22,18,18.181818181818183
8호선,복정역,MON,18,0,1,복정역_18_1_0,65,67,3.076923076923077
8호선,복정역,MON,18,10,1,복정역_18_1_0,70,67,4.285714285714286
8호선,복정역,MON,18,20,1,복정역_18_1_0,67,67,0.0
8호선,복정역,MON,18,30,1,복정역_18_1_0,78,67,14.102564102564102
8호선,복정역,MON,18,40,1,복정역_18_1_0,64,67,4.6875
8호선,복정역,MON,18,50,1,복정역_18_1_0,58,67,15.517241379310345
8호선,복정역,MON,18,0,1,복정역_18_1_0,65,67,3.076923076923077
8호선,복정역,MON,18,10,1,복정역_18_1_0,70,67,4.285714285714286
8호선,복정역,MON,18,20,1,복정역_18_1_0,67,67,0.0
8호선,복정역,MON,18,30,1,복정역_18_1_0,78,67,14.102564102564102
8호선,복정역,MON,18,40,1,복정역_18_1_0,64,67,4.6875
8호선,복정역,MON,18,50,1,복정역_18_1_0,58,67,15.517241379310345
8호선,복정역,MON,18,0,0,복정역_18_0_0,17,22,29.411764705882355
8호선,복정역,MON,18,10,0,복정역_18_0_0,19,22,15.789473684210526
8호선,복정역,MON,18,20,0,복정역_18_0_0,25,22,12.0
8호선,복정역,MON,18,30,0,복정역_18_0_0,28,22,21.428571428571427
8호선,복정역,MON,18,40,0,복정역_18_0_0,23,22,4.3478260869565215
8호선,복정역,MON,18,50,0,복정역_18_0_0,21,22,4.761904761904762
8호선,복정역,MON,18,0,1,복정역_18_1_0,65,67,3.076923076923077
8호선,복정역,MON,18,10,1,복정역_18_1_0,70,67,4.285714285714286
8호선,복정역,MON,18,20,1,복정역_18_1_0,67,67,0.0
8호선,복정역,MON,18,30,1,복정역_18_1_0,78,67,14.102564102564102
8호선,복정역,MON,18,40,1,복정역_18_1_0,64,67,4.6875
8호선,복정역,MON,18,50,1,복정역_18_1_0,58,67,15.517241379310345
8호선,복정역,MON,18,0,0,복정역_18_0_0,17,22,29.411764705882355
8호선,복정역,MON,18,10,0,복정역_18_0_0,19,22,15.789473684210526
8호선,복정역,MON,18,20,0,복정역_18_0_0,25,22,12.0
8호선,복정역,MON,18,30,0,복정역_18_0_0,28,22,21.428571428571427
8호선,복정역,MON,18,40,0,복정역_18_0_0,23,22,4.3478260869565215
8호선,복정역,MON,18,50,0,복정역_18_0_0,21,22,4.761904761904762
8호선,복정역,MON,18,0,1,복정역_18_1_0,65,67,3.076923076923077
8호선,복정역,MON,18,10,1,복정역_18_1_0,70,67,4.285714285714286
8호선,복정역,MON,18,20,1,복정역_18_1_0,67,67,0.0
8호선,복정역,MON,18,30,1,복정역_18_1_0,78,67,14.102564102564102
8호선,복정역,MON,18,40,1,복정역_18_1_0,64,67,4.6875
8호선,복정역,MON,18,50,1,복정역_18_1_0,58,67,15.517241379310345
8호선,복정역,MON,18,0,0,복정역_18_0_0,17,22,29.411764705882355
8호선,복정역,MON,18,10,0,복정역_18_0_0,19,22,15.789473684210526
8호선,복정역,MON,18,20,0,복정역_18_0_0,25,22,12.0
8호선,복정역,MON,18,30,0,복정역_18_0_0,28,22,21.428571428571427
8호선,복정역,MON,18,40,0,복정역_18_0_0,23,22,4.3478260869565215
8호선,복정역,MON,18,50,0,복정역_18_0_0,21,22,4.761904761904762
8호선,복정역,MON,19,0,1,복정역_19_1_0,42,36,14.285714285714285
8호선,복정역,MON,19,10,1,복정역_19_1_0,39,36,7.6923076923076925
8호선,복정역,MON,19,20,1,복정역_19_1_0,48,36,25.0
8호선,복정역,MON,19,30,1,복정역_19_1_0,36,36,0.0
8호선,복정역,MON,19,40,1,복정역_19_1_0,29,36,24.137931034482758
8호선,복정역,MON,19,50,1,복정역_19_1_0,26,36,38.46153846153847
8호선,복정역,MON,19,0,0,복정역_19_0_0,24,12,50.0
8호선,복정역,MON,19,10,0,복정역_19_0_0,12,12,0.0
8호선,복정역,MON,19,20,0,복정역_19_0_0,11,12,9.090909090909092
8호선,복정역,MON,19,30,0,복정역_19_0_0,8,12,50.0
8호선,복정역,MON,19,40,0,복정역_19_0_0,5,12,140.0
8호선,복정역,MON,19,50,0,복정역_19_0_0,6,12,100.0
8호선,복정역,MON,19,0,1,복정역_19_1_0,42,36,14.285714285714285
8호선,복정역,MON,19,10,1,복정역_19_1_0,39,36,7.6923076923076925
8호선,복정역,MON,19,20,1,복정역_19_1_0,48,36,25.0
8호선,복정역,MON,19,30,1,복정역_19_1_0,36,36,0.0
8호선,복정역,MON,19,40,1,복정역_19_1_0,29,36,24.137931034482758
8호선,복정역,MON,19,50,1,복정역_19_1_0,26,36,38.46153846153847
8호선,복정역,MON,19,0,1,복정역_19_1_0,42,36,14.285714285714285
8호선,복정역,MON,19,10,1,복정역_19_1_0,39,36,7.6923076923076925
8호선,복정역,MON,19,20,1,복정역_19_1_0,48,36,25.0
8호선,복정역,MON,19,30,1,복정역_19_1_0,36,36,0.0
8호선,복정역,MON,19,40,1,복정역_19_1_0,29,36,24.137931034482758
8호선,복정역,MON,19,50,1,복정역_19_1_0,26,36,38.46153846153847
8호선,복정역,MON,19,0,1,복정역_19_1_0,42,36,14.285714285714285
8호선,복정역,MON,19,10,1,복정역_19_1_0,39,36,7.6923076923076925
8호선,복정역,MON,19,20,1,복정역_19_1_0,48,36,25.0
8호선,복정역,MON,19,30,1,복정역_19_1_0,36,36,0.0
8호선,복정역,MON,19,40,1,복정역_19_1_0,29,36,24.137931034482758
8호선,복정역,MON,19,50,1,복정역_19_1_0,26,36,38.46153846153847
8호선,복정역,MON,19,0,0,복정역_19_0_0,24,12,50.0
8호선,복정역,MON,19,10,0,복정역_19_0_0,12,12,0.0
8호선,복정역,MON,19,20,0,복정역_19_0_0,11,12,9.090909090909092
8호선,복정역,MON,19,30,0,복정역_19_0_0,8,12,50.0
8호선,복정역,MON,19,40,0,복정역_19_0_0,5,12,140.0
8호선,복정역,MON,19,50,0,복정역_19_0_0,6,12,100.0
8호선,복정역,MON,19,0,0,복정역_19_0_0,24,12,50.0
8호선,복정역,MON,19,10,0,복정역_19_0_0,12,12,0.0
8호선,복정역,MON,19,20,0,복정역_19_0_0,11,12,9.090909090909092
8호선,복정역,MON,19,30,0,복정역_19_0_0,8,12,50.0
8호선,복정역,MON,19,40,0,복정역_19_0_0,5,12,140.0
8호선,복정역,MON,19,50,0,복정역_19_0_0,6,12,100.0
8호선,복정역,MON,20,0,1,복정역_20_1_0,27,27,0.0
8호선,복정역,MON,20,10,1,복정역_20_1_0,30,27,10.0
8호선,복정역,MON,20,20,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,30,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,40,1,복정역_20_1_0,24,27,12.5
8호선,복정역,MON,20,50,1,복정역_20_1_0,22,27,22.727272727272727
8호선,복정역,MON,20,0,0,복정역_20_0_0,8,8,0.0
8호선,복정역,MON,20,10,0,복정역_20_0_0,9,8,11.11111111111111
8호선,복정역,MON,20,20,0,복정역_20_0_0,8,8,0.0
8호선,복정역,MON,20,30,0,복정역_20_0_0,5,8,60.0
8호선,복정역,MON,20,40,0,복정역_20_0_0,7,8,14.285714285714285
8호선,복정역,MON,20,50,0,복정역_20_0_0,9,8,11.11111111111111
8호선,복정역,MON,20,0,1,복정역_20_1_0,27,27,0.0
8호선,복정역,MON,20,10,1,복정역_20_1_0,30,27,10.0
8호선,복정역,MON,20,20,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,30,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,40,1,복정역_20_1_0,24,27,12.5
8호선,복정역,MON,20,50,1,복정역_20_1_0,22,27,22.727272727272727
8호선,복정역,MON,20,0,1,복정역_20_1_0,27,27,0.0
8호선,복정역,MON,20,10,1,복정역_20_1_0,30,27,10.0
8호선,복정역,MON,20,20,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,30,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,40,1,복정역_20_1_0,24,27,12.5
8호선,복정역,MON,20,50,1,복정역_20_1_0,22,27,22.727272727272727
8호선,복정역,MON,20,0,1,복정역_20_1_0,27,27,0.0
8호선,복정역,MON,20,10,1,복정역_20_1_0,30,27,10.0
8호선,복정역,MON,20,20,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,30,1,복정역_20_1_0,29,27,6.896551724137931
8호선,복정역,MON,20,40,1,복정역_20_1_0,24,27,12.5
8호선,복정역,MON,20,50,1,복정역_20_1_0,22,27,22.727272727272727
8호선,복정역,MON,20,0,0,복정역_20_0_0,8,8,0.0
8호선,복정역,MON,20,10,0,복정역_20_0_0,9,8,11.11111111111111
8호선,복정역,MON,20,20,0,복정역_20_0_0,8,8,0.0
8호선,복정역,MON,20,30,0,복정역_20_0_0,5,8,60.0
8호선,복정역,MON,20,40,0,복정역_20_0_0,7,8,14.285714285714285
8호선,복정역,MON,20,50,0,복정역_20_0_0,9,8,11.11111111111111
8호선,복정역,MON,20,0,0,복정역_20_0_0,8,8,0.0
8호선,복정역,MON,20,10,0,복정역_20_0_0,9,8,11.11111111111111
8호선,복정역,MON,20,20,0,복정역_20_0_0,8,8,0.0
8호선,복정역,MON,20,30,0,복정역_20_0_0,5,8,60.0
8호선,복정역,MON,20,40,0,복정역_20_0_0,7,8,14.285714285714285
8호선,복정역,MON,20,50,0,복정역_20_0_0,9,8,11.11111111111111
8호선,복정역,MON,21,0,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,10,1,복정역_21_1_0,26,28,7.6923076923076925
8호선,복정역,MON,21,20,1,복정역_21_1_0,37,28,24.324324324324326
8호선,복정역,MON,21,30,1,복정역_21_1_0,30,28,6.666666666666667
8호선,복정역,MON,21,40,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,50,1,복정역_21_1_0,24,28,16.666666666666664
8호선,복정역,MON,21,0,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,10,0,복정역_21_0_0,12,9,25.0
8호선,복정역,MON,21,20,0,복정역_21_0_0,10,9,10.0
8호선,복정역,MON,21,30,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,40,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,50,0,복정역_21_0_0,5,9,80.0
8호선,복정역,MON,21,0,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,10,1,복정역_21_1_0,26,28,7.6923076923076925
8호선,복정역,MON,21,20,1,복정역_21_1_0,37,28,24.324324324324326
8호선,복정역,MON,21,30,1,복정역_21_1_0,30,28,6.666666666666667
8호선,복정역,MON,21,40,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,50,1,복정역_21_1_0,24,28,16.666666666666664
8호선,복정역,MON,21,0,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,10,1,복정역_21_1_0,26,28,7.6923076923076925
8호선,복정역,MON,21,20,1,복정역_21_1_0,37,28,24.324324324324326
8호선,복정역,MON,21,30,1,복정역_21_1_0,30,28,6.666666666666667
8호선,복정역,MON,21,40,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,50,1,복정역_21_1_0,24,28,16.666666666666664
8호선,복정역,MON,21,0,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,10,1,복정역_21_1_0,26,28,7.6923076923076925
8호선,복정역,MON,21,20,1,복정역_21_1_0,37,28,24.324324324324326
8호선,복정역,MON,21,30,1,복정역_21_1_0,30,28,6.666666666666667
8호선,복정역,MON,21,40,1,복정역_21_1_0,27,28,3.7037037037037033
8호선,복정역,MON,21,50,1,복정역_21_1_0,24,28,16.666666666666664
8호선,복정역,MON,21,0,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,10,0,복정역_21_0_0,12,9,25.0
8호선,복정역,MON,21,20,0,복정역_21_0_0,10,9,10.0
8호선,복정역,MON,21,30,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,40,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,50,0,복정역_21_0_0,5,9,80.0
8호선,복정역,MON,21,0,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,10,0,복정역_21_0_0,12,9,25.0
8호선,복정역,MON,21,20,0,복정역_21_0_0,10,9,10.0
8호선,복정역,MON,21,30,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,40,0,복정역_21_0_0,8,9,12.5
8호선,복정역,MON,21,50,0,복정역_21_0_0,5,9,80.0
8호선,복정역,MON,22,0,1,복정역_22_1_0,29,32,10.344827586206897
8호선,복정역,MON,22,10,1,복정역_22_1_0,33,32,3.0303030303030303
8호선,복정역,MON,22,20,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,30,1,복정역_22_1_0,37,32,13.513513513513514
8호선,복정역,MON,22,40,1,복정역_22_1_0,30,32,6.666666666666667
8호선,복정역,MON,22,50,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,0,0,복정역_22_0_0,4,6,50.0
8호선,복정역,MON,22,10,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,20,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,30,0,복정역_22_0_0,8,6,25.0
8호선,복정역,MON,22,40,0,복정역_22_0_0,5,6,20.0
8호선,복정역,MON,22,50,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,0,1,복정역_22_1_0,29,32,10.344827586206897
8호선,복정역,MON,22,10,1,복정역_22_1_0,33,32,3.0303030303030303
8호선,복정역,MON,22,20,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,30,1,복정역_22_1_0,37,32,13.513513513513514
8호선,복정역,MON,22,40,1,복정역_22_1_0,30,32,6.666666666666667
8호선,복정역,MON,22,50,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,0,1,복정역_22_1_0,29,32,10.344827586206897
8호선,복정역,MON,22,10,1,복정역_22_1_0,33,32,3.0303030303030303
8호선,복정역,MON,22,20,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,30,1,복정역_22_1_0,37,32,13.513513513513514
8호선,복정역,MON,22,40,1,복정역_22_1_0,30,32,6.666666666666667
8호선,복정역,MON,22,50,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,0,1,복정역_22_1_0,29,32,10.344827586206897
8호선,복정역,MON,22,10,1,복정역_22_1_0,33,32,3.0303030303030303
8호선,복정역,MON,22,20,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,30,1,복정역_22_1_0,37,32,13.513513513513514
8호선,복정역,MON,22,40,1,복정역_22_1_0,30,32,6.666666666666667
8호선,복정역,MON,22,50,1,복정역_22_1_0,32,32,0.0
8호선,복정역,MON,22,0,0,복정역_22_0_0,4,6,50.0
8호선,복정역,MON,22,10,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,20,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,30,0,복정역_22_0_0,8,6,25.0
8호선,복정역,MON,22,40,0,복정역_22_0_0,5,6,20.0
8호선,복정역,MON,22,50,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,0,0,복정역_22_0_0,4,6,50.0
8호선,복정역,MON,22,10,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,20,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,22,30,0,복정역_22_0_0,8,6,25.0
8호선,복정역,MON,22,40,0,복정역_22_0_0,5,6,20.0
8호선,복정역,MON,22,50,0,복정역_22_0_0,6,6,0.0
8호선,복정역,MON,23,0,1,복정역_23_1_0,27,19,29.629629629629626
8호선,복정역,MON,23,10,1,복정역_23_1_0,18,19,5.555555555555555
8호선,복정역,MON,23,20,1,복정역_23_1_0,25,19,24.0
8호선,복정역,MON,23,30,1,복정역_23_1_0,20,19,5.0
8호선,복정역,MON,23,40,1,복정역_23_1_0,17,19,11.76470588235294
8호선,복정역,MON,23,50,1,복정역_23_1_0,0,19,1900.0
8호선,복정역,MON,23,0,1,복정역_23_1_0,27,19,29.629629629629626
8호선,복정역,MON,23,10,1,복정역_23_1_0,18,19,5.555555555555555
8호선,복정역,MON,23,20,1,복정역_23_1_0,25,19,24.0
8호선,복정역,MON,23,30,1,복정역_23_1_0,20,19,5.0
8호선,복정역,MON,23,40,1,복정역_23_1_0,17,19,11.76470588235294
8호선,복정역,MON,23,50,1,복정역_23_1_0,0,19,1900.0
8호선,복정역,MON,23,0,0,복정역_23_0_0,6,5,16.666666666666664
8호선,복정역,MON,23,10,0,복정역_23_0_0,1,5,400.0
8호선,복정역,MON,23,20,0,복정역_23_0_0,8,5,37.5
8호선,복정역,MON,23,30,0,복정역_23_0_0,1,5,400.0
8호선,복정역,MON,23,40,0,복정역_23_0_0,4,5,25.0
8호선,복정역,MON,23,50,0,복정역_23_0_0,4,5,25.0
8호선,복정역,MON,23,0,1,복정역_23_1_0,27,19,29.629629629629626
8호선,복정역,MON,23,10,1,복정역_23_1_0,18,19,5.555555555555555
8호선,복정역,MON,23,20,1,복정역_23_1_0,25,19,24.0
8호선,복정역,MON,23,30,1,복정역_23_1_0,20,19,5.0
8호선,복정역,MON,23,40,1,복정역_23_1_0,17,19,11.76470588235294
8호선,복정역,MON,23,50,1,복정역_23_1_0,0,19,1900.0
8호선,복정역,MON,23,0,0,복정역_23_0_0,6,5,16.666666666666664
8호선,복정역,MON,23,10,0,복정역_23_0_0,1,5,400.0
8호선,복정역,MON,23,20,0,복정역_23_0_0,8,5,37.5
8호선,복정역,MON,23,30,0,복정역_23_0_0,1,5,400.0
8호선,복정역,MON,23,40,0,복정역_23_0_0,4,5,25.0
8호선,복정역,MON,23,50,0,복정역_23_0_0,4,5,25.0
8호선,복정역,MON,23,0,1,복정역_23_1_0,27,19,29.629629629629626
8호선,복정역,MON,23,10,1,복정역_23_1_0,18,19,5.555555555555555
8호선,복정역,MON,23,20,1,복정역_23_1_0,25,19,24.0
8호선,복정역,MON,23,30,1,복정역_23_1_0,20,19,5.0
8호선,복정역,MON,23,40,1,복정역_23_1_0,17,19,11.76470588235294
8호선,복정역,MON,23,50,1,복정역_23_1_0,0,19,1900.0
8호선,복정역,MON,23,0,0,복정역_23_0_0,6,5,16.666666666666664
8호선,복정역,MON,23,10,0,복정역_23_0_0,1,5,400.0
8호선,복정역,MON,23,20,0,복정역_23_0_0,8,5,37.5
8호선,복정역,MON,23,30,0,복정역_23_0_0,1,5,400.0
8호선,복정역,MON,23,40,0,복정역_23_0_0,4,5,25.0
8호선,복정역,MON,23,50,0,복정역_23_0_0,4,5,25.0
8호선,복정역,SAT,6,0,1,복정역_6_1_1,10,9,10.0
8호선,복정역,SAT,6,10,1,복정역_6_1_1,11,9,18.181818181818183
8호선,복정역,SAT,6,20,1,복정역_6_1_1,9,9,0.0
8호선,복정역,SAT,6,30,1,복정역_6_1_1,17,9,47.05882352941176
8호선,복정역,SAT,6,40,1,복정역_6_1_1,2,9,350.0
8호선,복정역,SAT,6,50,1,복정역_6_1_1,7,9,28.57142857142857
8호선,복정역,SAT,6,0,0,복정역_6_0_1,3,6,100.0
8호선,복정역,SAT,6,10,0,복정역_6_0_1,6,6,0.0
8호선,복정역,SAT,6,20,0,복정역_6_0_1,11,6,45.45454545454545
8호선,복정역,SAT,6,30,0,복정역_6_0_1,5,6,20.0
8호선,복정역,SAT,6,40,0,복정역_6_0_1,5,6,20.0
8호선,복정역,SAT,6,50,0,복정역_6_0_1,5,6,20.0
8호선,복정역,SAT,6,0,1,복정역_6_1_1,7,9,28.57142857142857
8호선,복정역,SAT,6,10,1,복정역_6_1_1,9,9,0.0
8호선,복정역,SAT,6,20,1,복정역_6_1_1,12,9,25.0
8호선,복정역,SAT,6,30,1,복정역_6_1_1,17,9,47.05882352941176
8호선,복정역,SAT,6,40,1,복정역_6_1_1,2,9,350.0
8호선,복정역,SAT,6,50,1,복정역_6_1_1,7,9,28.57142857142857
8호선,복정역,SAT,6,0,1,복정역_6_1_1,7,9,28.57142857142857
